#Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.227.04.323.20 2015,4511.0,INGURUGIRO HEZKUNTZAKO KONTRATUA,17000.0,17000.0,0.0,14405.75,2594.25,14405.75,13105.75,13105.75,13105.75,2015,32320,,2,,02
1 02.227.04.326.02 2015,4512.0,KONTRATUA: KANTUZ,62000.0,62000.0,0.0,61795.53,204.47,61795.53,61795.53,61795.53,61795.53,2015,32602,,2,,02
1 02.227.04.334.10 2015,4513.0,KULTURAKO TAILERREN KONTRATOA,75000.0,75000.0,0.0,69248.65,5751.35,69248.65,69248.65,69248.65,69248.65,2015,33410,,2,,02
1 02.227.04.334.10 2014,4719.0,KULTURAKO TAILERREN KONTRATOA,0.0,496.56,0.0,0.0,496.56,0.0,0.0,0.0,0.0,2014,33410,,2,,02
1 02.227.04.335.40 2015,4514.0,KONTRATUA: UDALEKUAK,9862.0,9862.0,0.0,0.0,9862.0,0.0,0.0,0.0,0.0,2015,33540,,2,,02
1 02.227.04.342.00 2015,4515.0,KONTRATUA: MONITOREAK,180000.0,180000.0,0.0,187670.71,-7670.71,187670.71,187670.71,187670.71,187670.71,2015,34200,,2,,02
1 02.227.07.170.00 2015,4516.0,AZTERKETAK:INGURUGIROA,20000.0,34339.1,0.0,33511.94,827.16,17511.94,17511.94,17511.94,17511.94,2015,17000,,2,,02
1 02.227.07.170.00 2014,4720.0,AZTERKETAK:INGURUGIROA,0.0,10902.1,0.0,10902.1,0.0,10902.1,7834.75,7834.75,7834.75,2014,17000,,2,,02
1 02.227.07.323.00 2015,4517.0,HEZKUNTZA PROIEKTUAK,15000.0,65000.0,0.0,60576.82,4423.18,60576.82,36332.02,36332.02,36332.02,2015,32300,,2,,02
1 02.227.07.335.00 2015,4518.0,AZTERKETAK:EUSKARA ZERBITZUA,2000.0,2000.0,0.0,1412.11,587.89,1412.11,112.11,112.11,112.11,2015,33500,,2,,02
1 02.227.07.912.00 2015,4519.0,AZTERKETAK:GOBERNU ORGANOAK,23000.0,23000.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,2015,91200,,2,,02
1 02.227.07.931.00 2015,4520.0,AZTERKETAK:ADM.EKONOMIKOA,17000.0,19000.0,0.0,16537.88,2462.12,16537.88,16537.88,16537.88,16537.88,2015,93100,,2,,02
1 02.227.09.932.00 2015,4521.0,KONTRATUAK:BILKETA,2000.0,2000.0,0.0,811.2,1188.8,811.2,811.2,811.2,811.2,2015,93200,,2,,02
1 02.227.98.132.00 2015,4522.0,KONT:ABAND.TXAK.JASOTZEKO,8000.0,8000.0,0.0,5381.14,2618.86,5381.14,5381.14,5381.14,5381.14,2015,13200,,2,,02
1 02.227.98.231.00 2015,4523.0,PROG.EMAKUMEEN INDARKERIA:BERDINTASUNA,20000.0,20000.0,0.0,17403.24,2596.76,17403.24,6943.24,6943.24,6943.24,2015,23100,,2,,02
1 02.227.98.342.00 2015,4524.0,SOROSLEAK KONTRATOA-KIROLDEGIA,108000.0,108000.0,0.0,105739.54,2260.46,105739.54,105739.54,105739.54,105739.54,2015,34200,,2,,02
1 02.227.98.342.01 2015,4525.0,MANTEN.KONT:IGERILEKUAK,9400.0,9400.0,0.0,9386.51,13.49,9386.51,9386.51,9386.51,9386.51,2015,34201,,2,,02
1 02.227.99.150.00 2015,4526.0,HIRIGINTZA AHOLKUL.KONTRATUA,18600.0,18600.0,0.0,18585.6,14.4,18585.6,18585.6,18585.6,18585.6,2015,15000,,2,,02
1 02.227.99.150.00 2014,4725.0,HIRIGINTZA AHOLKUL.KONTRATUA,0.0,1548.8,0.0,0.0,1548.8,0.0,0.0,0.0,0.0,2014,15000,,2,,02
1 02.227.99.231.03 2014,4824.0,GAZTEEN INGURUKO IKERKETA,0.0,1996.5,0.0,0.0,1996.5,0.0,0.0,0.0,0.0,2014,23103,,2,,02
1 02.227.99.323.30 2015,4527.0,SUKALDEKO KONTRATUA,58410.0,58410.0,0.0,51170.0,7240.0,51170.0,51170.0,51170.0,51170.0,2015,32330,,2,,02
1 02.227.99.334.10 2015,4528.0,AUZOET.HAUR TAIL.KONTRATUA,36600.0,36600.0,0.0,31731.7,4868.3,31731.7,31731.7,31731.7,31731.7,2015,33410,,2,,02
1 02.227.99.334.10 2014,4726.0,AUZOET.HAUR TAIL.KONTRATUA,0.0,2055.0,0.0,0.0,2055.0,0.0,0.0,0.0,0.0,2014,33410,,2,,02
1 02.227.99.335.40 2015,4529.0,KONTRATUA:KIROL UDALEKUAK,7000.0,7000.0,0.0,7000.0,0.0,7000.0,7000.0,7000.0,7000.0,2015,33540,,2,,02
1 02.227.99.342.00 2015,4530.0,BESTE KONTRATUAK: KIROLDEGIA,21000.0,21000.0,0.0,11645.93,9354.07,11645.93,11645.93,11645.93,11645.93,2015,34200,,2,,02
1 02.227.99.342.01 2015,4531.0,SOROSPEN KONT:IGERILEKUAK,120000.0,120000.0,0.0,120234.86,-234.86,120234.86,120234.86,120234.86,120234.86,2015,34201,,2,,02
1 02.227.99.912.00 2015,4532.0,BIZIKIDETZA PROIEKTUA,12000.0,12000.0,0.0,14215.72,-2215.72,14215.72,14215.72,14215.72,14215.72,2015,91200,,2,,02
1 02.227.99.920.00 2015,4533.0,HAINB.KONTRATU ADMIN.OROKORRA,20000.0,65000.0,0.0,60061.65,4938.35,60061.65,45239.15,45239.15,45239.15,2015,92000,,2,,02
1 02.227.99.920.00 2014,4721.0,HAINB.KONTRATU ADMIN.OROKORRA,0.0,907.5,0.0,0.0,907.5,0.0,0.0,0.0,0.0,2014,92000,,2,,02
1 02.227.99.920.11 2015,4534.0,KONTRATUAK:SEGURTAS.OSASUNA,21680.0,21680.0,0.0,18214.45,3465.55,18214.45,18214.45,18214.45,18214.45,2015,92011,,2,,02
1 02.227.99.920.20 2015,4722.0,INFORMATIKA KANPO LANAK,0.0,44070.08,0.0,49288.71,-5218.63,49288.71,49288.71,49288.71,49288.71,2015,92020,,2,,02
1 02.227.99.920.20 2014,4723.0,INFORMATIKA KANPO LANAK,0.0,3630.0,0.0,3630.0,0.0,3630.0,3630.0,3630.0,3630.0,2014,92020,,2,,02
1 02.230.01.912.00 2015,4535.0,DIETAK:GOBERNU ORGANOAK,3000.0,3000.0,0.0,4547.27,-1547.27,4547.27,4547.27,4547.27,4547.27,2015,91200,,2,,02
1 02.230.01.920.10 2015,4536.0,PERTSONALAREN DIETA,8000.0,8000.0,0.0,3572.09,4427.91,3572.09,3572.09,3572.09,3572.09,2015,92010,,2,,02
1 02.332.01.011.00 2015,4537.0,MAILEGUEN INTERESAK,15000.0,13000.0,0.0,1712.34,11287.66,1712.34,1712.34,1712.34,1712.34,2015,01100,,3,,02
1 02.360.01.011.00 2015,4538.0,ABALEN INTERESAK,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2015,01100,,3,,02
1 02.369.01.011.00 2015,4539.0,BESTELAKO FINANTZA-GASTUAK,1500.0,1500.0,0.0,1492.04,7.96,1492.04,1492.04,1492.04,1492.04,2015,01100,,3,,02
1 02.419.01.241.00 2015,4540.0,BIC-BERRILAN EZOHIKO APORTAZIOA,32205.0,32205.0,0.0,32204.66,0.34,32204.66,32204.66,32204.66,32204.66,2015,24100,,4,,02
1 02.419.01.326.03 2015,4541.0,DIRULAG:H.I.I.,3577.0,3577.0,0.0,3577.0,0.0,3577.0,3577.0,3577.0,3577.0,2015,32603,,4,,02
1 02.419.01.922.00 2015,4542.0,EKARPENA:EUDEL,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2015,92200,,4,,02
1 02.419.01.922.00 2014,4828.0,EKARPENA:EUDEL,0.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2014,92200,,4,,02
1 02.419.02.922.00 2015,4543.0,EKARPENA:UDALBILTZA,15000.0,15000.0,0.0,15000.0,0.0,15000.0,15000.0,15000.0,15000.0,2015,92200,,4,,02
1 02.421.01.432.00 2015,4544.0,BEHEMENDIREKIKO TURISMO HITZARMENA,14000.0,14000.0,0.0,13217.91,782.09,13217.91,13217.91,13217.91,13217.91,2015,43200,,4,,02
1 02.421.01.432.00 2014,4728.0,BEHEMENDIREKIKO TURISMO HITZARMENA,0.0,407.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,2014,43200,,4,,02
1 02.422.01.241.00 2015,4545.0,BETERRI.GARAPEN AGENTZIA.,69000.0,56395.0,0.0,33093.0,23302.0,33093.0,33093.0,33093.0,33093.0,2015,24100,,4,,02
1 02.431.01.943.10 2015,4546.0,EKARPEN ARRUNTA:OSASUN PATRON.,2116759.0,2116759.0,0.0,1773499.93,343259.07,1773499.93,1773499.93,1773499.93,1773499.93,2015,94310,,4,,02
1 02.431.01.943.20 2015,4547.0,"EKARPEN ARRUNTA:""EREÑOTZU""",263980.0,263980.0,0.0,263980.0,0.0,263980.0,263980.0,263980.0,263980.0,2015,94320,,4,,02
1 02.471.01.334.00 2015,4548.0,DIRULAGUNTZA:ZINEMA EMAKIDARAKO,27725.0,27725.0,0.0,26900.0,825.0,26900.0,26900.0,26900.0,26900.0,2015,33400,,4,,02
1 02.480.01.230.02 2015,4549.0,DIRULAG:SAHARAKO KANPAM.,2000.0,2000.0,0.0,1178.78,821.22,1178.78,538.78,538.78,538.78,2015,23002,,4,,02
1 02.480.01.335.10 2015,4550.0,BEKAK EUSKALTEGIA,29261.0,29261.0,0.0,25959.06,3301.94,25959.06,25959.06,25959.06,25959.06,2015,33510,,4,,02
1 02.481.01.230.02 2015,4551.0,EKARPENA:EUSKAL FONDOA,3621.0,3621.0,0.0,3558.51,62.49,3558.51,3558.51,3558.51,3558.51,2015,23002,,4,,02
1 02.481.01.241.00 2015,4552.0,BERRIAK ELKARTEA-HITZARMENA,14000.0,14000.0,0.0,14000.0,0.0,14000.0,8400.0,8400.0,8400.0,2015,24100,,4,,02
1 02.481.01.323.00 2015,4553.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,18000.0,18000.0,0.0,18000.0,0.0,18000.0,14397.0,14397.0,14397.0,2015,32300,,4,,02
1 02.481.01.323.00 2014,4800.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,0.0,3599.0,0.0,3599.0,0.0,3599.0,3599.0,3599.0,3599.0,2014,32300,,4,,02
1 02.481.01.323.30 2015,4554.0,DIRULAG:HAUR-ESKOLA KANPOKO EK.,400.0,400.0,0.0,400.0,0.0,400.0,400.0,400.0,400.0,2015,32330,,4,,02
1 02.481.01.334.00 2015,4555.0,DIRULAG:KULTURA(NORGEHIAGOKA),73000.0,73000.0,0.0,58198.04,14801.96,58198.04,58198.04,58198.04,58198.04,2015,33400,,4,,02
1 02.481.01.334.00 2014,4732.0,DIRULAG:KULTURA(NORGEHIAGOKA),0.0,2709.06,0.0,0.0,2709.06,0.0,0.0,0.0,0.0,2014,33400,,4,,02
1 02.481.01.334.20 2015,4556.0,DIRULAGUNTZA:MUSIKA BANDA,83459.0,83459.0,0.0,83459.0,0.0,83459.0,83459.0,83459.0,83459.0,2015,33420,,4,,02
1 02.481.01.334.30 2015,4557.0,DIRULAGUNTZA:TXISTULARI BANDA,38813.0,38813.0,0.0,38813.0,0.0,38813.0,38813.0,38813.0,38813.0,2015,33430,,4,,02
1 02.481.01.335.00 2015,4558.0,DIRULAG:EUSKARA (NORGEHIAGOKA),50000.0,50000.0,0.0,48612.78,1387.22,48612.78,48612.78,48612.78,48612.78,2015,33500,,4,,02
1 02.481.01.341.00 2015,4559.0,DIRULAG:KIROL EKINTZAK,29573.0,29573.0,0.0,29572.99,0.01,29572.99,29572.99,29572.99,29572.99,2015,34100,,4,,02
1 02.481.01.912.00 2015,4560.0,DIRULAGUNTZAK:GOBERNU ORGANOAK,30000.0,37500.0,0.0,21500.0,16000.0,12000.0,12000.0,12000.0,12000.0,2015,91200,,4,,02
1 02.481.01.912.00 2014,4730.0,DIRULAGUNTZAK:GOBERNU ORGANOAK,0.0,5081.0,0.0,4000.0,1081.0,4000.0,4000.0,4000.0,4000.0,2014,91200,,4,,02
1 02.481.01.920.30 2015,4561.0,EUSKO IKASKUNTZA HITZARMENA,2500.0,2500.0,0.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2015,92030,,4,,02
1 02.481.02.230.02 2015,4562.0,TRANSFERENTZIA: HIRUGARREN MUNDUA,190000.0,190000.0,0.0,190000.0,0.0,43700.0,43700.0,43700.0,43700.0,2015,23002,,4,,02
1 02.481.02.230.02 2014,4804.0,TRANSFERENTZIA: HIRUGARREN MUNDUA,0.0,34783.1,0.0,34783.1,0.0,34783.1,34783.1,34783.1,34783.1,2014,23002,,4,,02
1 02.481.02.230.02 2013,4803.0,TRANSFERENTZIA: HIRUGARREN MUNDUA,0.0,40481.4,0.0,38164.76,2316.64,38164.76,38164.76,38164.76,38164.76,2013,23002,,4,,02
1 02.481.02.231.03 2015,4563.0,ALOKAIRU DIRULAG-GAZTERIA,64000.0,164000.0,0.0,164000.0,0.0,39324.8,39324.8,39324.8,39324.8,2015,23103,,4,,02
1 02.481.02.241.00 2015,4689.0,BIB S.COOP-INNOFOROA,0.0,96756.64,0.0,96756.64,0.0,96756.64,96756.64,96756.64,96756.64,2015,24100,,4,,02
1 02.481.02.241.00 2014,4733.0,BERRIAK-KULTUR EKINTZ LAGUNTZA,0.0,5600.0,0.0,5600.0,0.0,5600.0,5600.0,5600.0,5600.0,2014,24100,,4,,02
1 02.481.02.334.10 2015,4564.0,DIRULAG:AUZO ELKARTEAK,105696.0,105696.0,0.0,105064.47,631.53,104474.08,99350.33,99350.33,99350.33,2015,33410,,4,,02
1 02.481.02.335.00 2015,4565.0,DIRULAG.:EUSKARA (ZUZENAK),158655.0,158655.0,0.0,158655.0,0.0,158655.0,124377.85,124377.85,124377.85,2015,33500,,4,,02
1 02.481.02.335.00 2014,4734.0,DIRULAG.:EUSKARA (ZUZENAK),0.0,1455.0,0.0,1455.0,0.0,1455.0,1455.0,1455.0,1455.0,2014,33500,,4,,02
1 02.481.02.341.00 2015,4566.0,DIRULAG:ESKOLA-KIROLA,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,34100,,4,,02
1 02.481.02.912.00 2015,4567.0,TALDE POLITIKO.DIRULAGUNTZAK,52576.0,52576.0,0.0,52575.22,0.78,52575.22,52575.22,52575.22,52575.22,2015,91200,,4,,02
1 02.481.02.912.00 2014,4736.0,EKARPENA:UDALBILTZA,0.0,15000.0,0.0,15000.0,0.0,15000.0,15000.0,15000.0,15000.0,2014,91200,,4,,02
1 02.481.03.231.02 2015,4568.0,DIRULAG:AMHER,35600.0,41600.0,0.0,40933.1,666.9,40933.1,40933.1,40933.1,40933.1,2015,23102,,4,,02
1 02.481.03.341.00 2015,4569.0,DIRULAG:KLUBAK,60812.0,60812.0,0.0,60812.0,0.0,60812.0,60812.0,60812.0,60812.0,2015,34100,,4,,02
1 02.481.03.912.00 2015,4570.0,DIRULAG.FIARE-ETXEGABETZE EGOERAK,30000.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2015,91200,,4,,02
1 02.481.03.922.00 2013,4829.0,EKARPENA:EUDEL,0.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2013,92200,,4,,02
1 02.481.04.341.00 2015,4571.0,DIRULAG:KIROL EKIN.EZOHIZKOAK,4088.0,4088.0,0.0,4088.0,0.0,4088.0,4088.0,4088.0,4088.0,2015,34100,,4,,02
1 02.481.05.924.00 2015,4572.0,AUZOLAN PROGRAMAK,50000.0,50000.0,0.0,50000.0,0.0,50000.0,532.89,532.89,532.89,2015,92400,,4,,02
1 02.481.05.924.00 2014,4737.0,AUZOLAN PROGRAMAK,0.0,19685.02,0.0,5071.09,14613.93,5071.09,5071.09,5071.09,5071.09,2014,92400,,4,,02
1 02.601.01.150.10 2015,4573.0,AZPIEGITURAK ETA URBANIZAZIOAK,586300.0,1319300.0,0.0,919650.98,399649.02,469650.98,468886.14,468886.14,468886.14,2015,15010,,6,,02
1 02.601.01.150.10 2014,4826.0,AZPIEGITURAK ETA URBANIZAZIOAK,0.0,571452.16,0.0,568694.35,2757.81,568694.35,560623.51,560623.51,560623.51,2014,15010,,6,,02
1 02.601.03.150.10 2008,4739.0,S.BARBARAKO HARROBIA BIRGAITZEA,0.0,20224.6,0.0,19732.34,492.26,19732.34,19732.34,19732.34,19732.34,2008,15010,,6,,02
1 02.601.11.150.10 2015,4838.0,ETXEBERRI URBANIZAZIOA-2 FASEA,0.0,220000.0,0.0,853000.0,-633000.0,0.0,0.0,0.0,0.0,2015,15010,,6,,02
1 02.601.12.150.10 2015,4840.0,KARABEL URBANIZAZIOA-UHOLDEAK HITZARMENA,0.0,265000.0,0.0,265000.0,0.0,0.0,0.0,0.0,0.0,2015,15010,,6,,02
1 02.622.01.150.10 2014,4821.0,ERAIKUNTZAK: HIRIGINTZA,0.0,8138.06,0.0,1272.53,6865.53,1272.53,1272.53,1272.53,1272.53,2014,15010,,6,,02
1 02.622.01.150.10 2013,4820.0,ERAIKUNTZAK: HIRIGINTZA,0.0,35000.0,0.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,2013,15010,,6,,02
1 02.622.01.342.00 2015,4575.0,KIROLDEGIA BIRGAITZEA,1260000.0,1260000.0,0.0,1002775.94,257224.06,982775.94,977860.92,977860.92,928912.86,2015,34200,,6,,02
1 02.622.01.342.00 2014,4815.0,KIROLDEGIA-HOBEKUNTZAK,0.0,198190.35,0.0,198106.51,83.84,197694.5,64407.5,64407.5,64407.5,2014,34200,,6,,02
1 02.622.01.342.00 2013,4818.0,TABERNA EGOKITZEA-IGERILEKUAK,0.0,7900.0,0.0,7858.95,41.05,7858.95,7858.95,7858.95,7858.95,2013,34200,,6,,02
1 02.622.01.342.01 2015,4576.0,INBERTSIOAK.AISIALDI IGERILEKUAK,22200.0,22200.0,0.0,22136.61,63.39,22136.61,9743.04,9743.04,9743.04,2015,34201,,6,,02
1 02.622.01.342.09 2015,4577.0,ATLETISMO PISTA,22000.0,22000.0,0.0,21988.75,11.25,15148.6,12988.75,12988.75,12988.75,2015,34209,,6,,02
1 02.623.02.342.00 2015,4578.0,INBERTSIOAK.KIROLA-PARTEHARTZE PROZESUA,30000.0,30000.0,0.0,29975.93,24.07,24675.93,13047.07,13047.07,13047.07,2015,34200,,6,,02
1 02.623.02.342.02 2015,4832.0,ZUBIPE.ZELAIA BERRITZEA,0.0,149625.36,0.0,152320.33,-2694.97,152320.33,152320.33,152320.33,152320.33,2015,34202,,6,,02
1 02.623.99.334.00 2014,4740.0,KULTUR ETXEA-INSTALAZIOAK,0.0,15200.0,0.0,15200.0,0.0,0.0,0.0,0.0,0.0,2014,33400,,6,,02
1 02.624.01.132.00 2014,4741.0,IBILGAILUA-UDALTZAINGOA,0.0,20000.0,0.0,16933.35,3066.65,16933.35,0.0,0.0,0.0,2014,13200,,6,,02
1 02.625.99.342.00 2015,4579.0,EKIPAMENDUA: KIROLDEGIA,1300.0,1300.0,0.0,658.99,641.01,658.99,658.99,658.99,658.99,2015,34200,,6,,02
1 02.626.01.920.20 2015,4580.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,30000.0,30000.0,0.0,31097.91,-1097.91,31097.91,31097.91,31097.91,31097.91,2015,92020,,6,,02
1 02.626.01.920.20 2014,4742.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,0.0,1735.88,0.0,1735.88,0.0,1735.88,1735.88,1735.88,1735.88,2014,92020,,6,,02
1 02.628.01.332.10 2015,4581.0,FUNTS BIBLIOGRAFIKOAK,40000.0,40000.0,0.0,39025.91,974.09,39025.91,39025.91,39025.91,39025.91,2015,33210,,6,,02
1 02.629.01.334.00 2015,4582.0,KULTURA-INBERTSIOAK,24900.0,32643.0,0.0,32989.3,-346.3,32989.3,32811.3,32811.3,32811.3,2015,33400,,6,,02
1 02.629.01.341.00 2014,4819.0,KIROL SAILA-INBERTSIOAK,0.0,66066.77,0.0,64408.64,1658.13,64408.64,62278.16,62278.16,62278.16,2014,34100,,6,,02
1 02.643.01.150.10 2015,4583.0,PROIEKTUAK: HIRIGINTZA,226760.0,226760.0,100000.0,122644.48,4115.52,63644.48,52692.77,52692.77,52692.77,2015,15010,,6,,02
1 02.643.01.150.10 2014,4745.0,PROIEKTUAK: HIRIGINTZA,0.0,29953.0,0.0,23352.99,6600.01,23352.99,19359.99,19359.99,19359.99,2014,15010,,6,,02
1 02.644.01.920.20 2015,4584.0,APLIKAZIO INFORMATIKOAK,15000.0,35582.0,0.0,36196.97,-614.97,36196.97,22475.57,22475.57,22475.57,2015,92020,,6,,02
1 02.644.01.920.20 2014,4747.0,APLIKAZIO INFORMATIKOAK,0.0,16274.5,0.0,16274.5,0.0,16274.5,9256.5,9256.5,9256.5,2014,92020,,6,,02
1 02.644.01.920.20 2013,4746.0,APLIKAZIO INFORMATIKOAK,0.0,6200.0,0.0,0.0,6200.0,0.0,0.0,0.0,0.0,2013,92020,,6,,02
1 02.681.01.931.00 2014,4748.0,L.U.O. INBERTSIOAK,0.0,11100.0,0.0,11100.0,0.0,10000.0,0.0,0.0,0.0,2014,93100,,6,,02
1 02.685.99.326.01 2015,4585.0,MUSIKA TRESNAK,3500.0,3500.0,0.0,3416.64,83.36,3416.64,3416.64,3416.64,3416.64,2015,32601,,6,,02
1 02.731.01.943.10 2015,4586.0,"KAPITAL EKARPENA:""ONGINTZA""",17000.0,17000.0,0.0,17000.0,0.0,17000.0,17000.0,17000.0,17000.0,2015,94310,,7,,02
1 02.731.01.943.20 2015,4587.0,"KAPITAL EKARPENA:""EREÑOTZU""",92689.0,92689.0,0.0,92689.0,0.0,92689.0,92689.0,92689.0,92689.0,2015,94320,,7,,02
1 02.823.01.931.00 2015,4588.0,PERTSONALARENTZAKO AURRERAKINAK,100.0,4800.0,0.0,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,2015,93100,,8,,02
1 02.832.01.943.20 2015,4694.0,"MAILEGUA:""EREÑOTZU""",0.0,160000.0,0.0,160000.0,0.0,160000.0,160000.0,160000.0,160000.0,2015,94320,,8,,02
1 02.933.01.011.00 2015,4589.0,MAILEGUEN AMORTIZAZIOA,463000.0,463000.0,0.0,440538.63,22461.37,440538.63,440538.63,440538.63,440538.63,2015,01100,,9,,02
1 05.200.01.133.00 2015,4590.0,KARABELEKO TERR.ERRENTAMENDUA,585.0,585.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,2015,13300,,2,,05
1 05.200.02.133.00 2015,4591.0,PORTUKO TERREN.ERRENTAMENDUA,430.0,430.0,0.0,994.02,-564.02,994.02,994.02,994.02,994.02,2015,13300,,2,,05
1 05.210.01.153.20 2015,4592.0,MANTEN:HERRIKO KALEAK,200000.0,189600.0,0.0,190473.52,-873.52,190298.11,176436.12,176436.12,176436.12,2015,15320,,2,,05
1 05.210.01.153.20 2014,4754.0,MANTEN:HERRIKO KALEAK,0.0,8922.54,0.0,7131.74,1790.8,7131.74,7131.74,7131.74,7131.74,2014,15320,,2,,05
1 05.210.01.153.70 2015,4593.0,MANTEN:LANDA BIDEAK,40000.0,40000.0,0.0,40000.0,0.0,40000.0,40000.0,40000.0,40000.0,2015,15370,,2,,05
1 05.210.01.153.70 2014,4756.0,MANTEN:LANDA BIDEAK,0.0,20293.0,0.0,20293.0,0.0,20293.0,19237.06,19237.06,19237.06,2014,15370,,2,,05
1 05.210.01.160.00 2015,4594.0,MANTEN:SANEAMENDU ETA ARAZKETA,20000.0,20000.0,0.0,18291.0,1709.0,18291.0,18291.0,18291.0,18291.0,2015,16000,,2,,05
1 05.210.01.161.00 2015,4595.0,MANTEN:URAK,83000.0,83000.0,0.0,84989.38,-1989.38,84989.38,84150.15,84150.15,84150.15,2015,16100,,2,,05
1 05.210.01.161.00 2014,4751.0,MANTEN:URAK,0.0,6668.19,0.0,3500.0,3168.19,3500.0,3500.0,3500.0,3500.0,2014,16100,,2,,05
1 05.210.01.165.00 2015,4596.0,MANTEN:KALEKO ARGIKUNTZA,100000.0,100000.0,0.0,83922.92,16077.08,83330.28,80796.84,80796.84,80796.84,2015,16500,,2,,05
1 05.210.01.171.00 2015,4597.0,MANTEN:PARKEAK ETA LORATEGIAK,18000.0,28400.0,0.0,27987.59,412.41,27987.59,21694.51,21694.51,21694.51,2015,17100,,2,,05
1 05.210.01.414.00 2015,4598.0,MANT:INGURUNEAREN HOBEKUNTZA,4088.0,4088.0,0.0,5711.96,-1623.96,5711.96,4259.96,4259.96,4259.96,2015,41400,,2,,05
1 05.211.01.132.00 2015,4599.0,MANT.ERAIKINA:UDALTZAINGOA,3500.0,3500.0,0.0,1209.95,2290.05,1209.95,1209.95,1209.95,1209.95,2015,13200,,2,,05
1 05.211.01.153.50 2015,4600.0,MANTEN:PABILOIA,4000.0,4000.0,0.0,2828.64,1171.36,2828.64,2828.64,2828.64,2828.64,2015,15350,,2,,05
1 05.211.01.164.00 2015,4601.0,MANTEN:HILERRIA,8000.0,8000.0,0.0,7354.7,645.3,7354.7,7354.7,7354.7,7354.7,2015,16400,,2,,05
1 05.211.01.311.01 2015,4602.0,MANTEN:KOMUNAK,1000.0,1000.0,0.0,1377.38,-377.38,1377.38,1377.38,1377.38,1377.38,2015,31101,,2,,05
1 05.211.01.323.10 2015,4603.0,MANTEN.ERAIKINAK:IKASTETXEAK,150000.0,200000.0,0.0,201684.19,-1684.19,201684.19,201276.42,201276.42,201276.42,2015,32310,,2,,05
1 05.211.01.323.10 2014,4758.0,MANTEN.ERAIKINAK:IKASTETXEAK,0.0,6831.16,0.0,6831.16,0.0,6831.16,6831.16,6831.16,6831.16,2014,32310,,2,,05
1 05.211.01.323.30 2015,4604.0,MANTEN.ERAIKINA:HAUR-ESKOLA,4000.0,4000.0,0.0,7835.03,-3835.03,7835.03,7835.03,7835.03,7835.03,2015,32330,,2,,05
1 05.211.01.326.01 2015,4605.0,MANTEN.ERAIKINA:MUSIKA ESKOLA,2000.0,2000.0,0.0,1092.24,907.76,1092.24,1092.24,1092.24,1092.24,2015,32601,,2,,05
1 05.211.01.326.03 2015,4606.0,MANT.ERAIKINA:H.I.I.,1000.0,1000.0,0.0,993.52,6.48,993.52,993.52,993.52,993.52,2015,32603,,2,,05
1 05.211.01.333.00 2015,4607.0,MANTEN ERAIKINA:KULTUR ETXEA,5000.0,5000.0,0.0,7107.56,-2107.56,7107.56,7107.56,7107.56,7107.56,2015,33300,,2,,05
1 05.211.01.920.01 2015,4608.0,MANTEN:UDALETXEA,3500.0,3500.0,0.0,6591.47,-3091.47,6591.47,6591.47,6591.47,6591.47,2015,92001,,2,,05
1 05.211.01.920.02 2015,4609.0,MANTEN:UDAL ERAIKINAK,85000.0,85000.0,0.0,86595.66,-1595.66,86595.66,86595.66,86595.66,86595.66,2015,92002,,2,,05
1 05.211.01.920.02 2014,4759.0,MANTEN:UDAL ERAIKINAK,0.0,22708.52,0.0,12699.95,10008.57,12699.95,12699.95,12699.95,12699.95,2014,92002,,2,,05
1 05.211.01.929.10 2015,4610.0,MANT.ERAIKINA:EPAITEGIA,500.0,500.0,0.0,61.13,438.87,61.13,61.13,61.13,61.13,2015,92910,,2,,05
1 05.212.01.133.00 2015,4611.0,MANT:SEMAFOROAK,5000.0,5000.0,0.0,1991.87,3008.13,1991.87,1991.87,1991.87,1991.87,2015,13300,,2,,05
1 05.212.01.136.00 2015,4612.0,"MANT.MAK,TRESN:SUHILTZAILEAK",400.0,400.0,0.0,57.92,342.08,57.92,57.92,57.92,57.92,2015,13600,,2,,05
