#Subconcepto eco.,Descripción,Año,Programa,Departamento,Pto inicial,Aumentos,Disminuciones,Pto definitivo,Oblig. recon.
22799,Otros trabajos exteriores,2016,32610,06,35000.0,0.0,0.0,35000.0,26409.0
22601,Cánones,2016,33720,06,1500.0,0.0,0.0,1500.0,1061.05
22606,Actividades socio-culturales,2016,33720,06,15000.0,0.0,0.0,15000.0,14626.08
22697,Otros gastos diversos,2016,33720,06,7000.0,0.0,0.0,7000.0,6665.64
22698,Otros gastos diversos,2016,33720,06,600.0,0.0,0.0,600.0,0.0
22699,Otros gastos diversos,2016,33720,06,4000.0,0.0,0.0,4000.0,3197.12
22704,Contratos socio-culturales,2016,33720,06,500000.0,0.0,0.0,500000.0,429662.06
22799,Otros trabajos exteriores,2016,33720,06,4000.0,0.0,0.0,4000.0,2858.82
23001,"Dietas, locomoción y traslado del personal",2016,33720,06,200.0,0.0,0.0,200.0,0.0
48101,Subvenciones a entidades y asociaciones,2016,33720,06,20000.0,0.0,0.0,20000.0,8999.99
64301,"Investigaciones, estudios y proyectos",2016,33720,06,80000.0,0.0,0.0,80000.0,5687.0
21201,"Maquinaria, instalaciones y utillaje",2016,23000,07,2450.0,0.0,0.0,2450.0,0.0
22199,Otros suministros,2016,23000,07,5000.0,0.0,0.0,5000.0,2887.76
22699,Otros gastos diversos,2016,23000,07,5000.0,0.0,900.0,4100.0,2005.24
23001,"Dietas, locomoción y traslado del personal",2016,23000,07,2000.0,0.0,0.0,2000.0,1628.94
22698,Otros gastos diversos,2016,23100,07,1000.0,0.0,0.0,1000.0,753.36
22704,Contratos socio-culturales,2016,23100,07,481020.0,0.0,0.0,481020.0,484122.22
22797,Otros trabajos exteriores,2016,23100,07,70000.0,0.0,0.0,70000.0,0.0
22798,Otros trabajos exteriores,2016,23100,07,17650.0,0.0,0.0,17650.0,15000.0
22799,Otros trabajos exteriores,2016,23100,07,30000.0,0.0,0.0,30000.0,30000.0
48001,Ayudas emergencia social,2016,23100,07,10000.0,0.0,0.0,10000.0,9352.83
48002,Proyectos extraordinarios para protección social,2016,23100,07,29000.0,0.0,0.0,29000.0,23713.3
22105,Vestuario,2016,23110,07,2600.0,0.0,0.0,2600.0,1724.19
22799,Otros trabajos exteriores,2016,23110,07,1165000.0,0.0,0.0,1165000.0,1124222.71
48001,Ayudas emergencia social,2016,23130,07,92000.0,200000.0,0.0,292000.0,288333.42
48002,Proyectos extraordinarios para protección social,2016,23130,07,784000.0,0.0,0.0,784000.0,782392.41
22699,Otros gastos diversos,2016,23160,07,3000.0,0.0,0.0,3000.0,353.87
22712,Otros trabajos exteriores,2016,23160,07,264000.0,0.0,0.0,264000.0,198513.14
22199,Otros suministros,2016,23170,07,23000.0,0.0,0.0,23000.0,18016.88
22698,Otros gastos diversos,2016,23170,07,5500.0,0.0,0.0,5500.0,0.0
22699,Otros gastos diversos,2016,23170,07,3200.0,0.0,0.0,3200.0,0.0
22707,Estudios y trabajos técnicos,2016,23170,07,77365.0,0.0,0.0,77365.0,81342.45
22797,Otros trabajos exteriores,2016,23170,07,25000.0,0.0,0.0,25000.0,0.0
22798,Otros trabajos exteriores,2016,23170,07,98500.0,0.0,40000.0,58500.0,30880.57
22799,Otros trabajos exteriores,2016,23170,07,51189.0,0.0,0.0,51189.0,53808.39
48003,Subvenciones a familias,2016,23170,07,77000.0,0.0,0.0,77000.0,61599.0
22604,Jurídicos,2016,33000,08,15000.0,0.0,2348.5,12651.5,12651.5
23001,"Dietas, locomoción y traslado del personal",2016,33000,08,900.0,0.0,0.0,900.0,695.81
22799,Otros trabajos exteriores,2016,33300,08,25000.0,0.0,0.0,25000.0,19626.0
62599,Otros enseres,2016,33300,08,5000.0,10000.0,0.0,15000.0,14037.76
22711,Otros trabajos exteriores,2016,33310,08,18000.0,0.0,0.0,18000.0,13860.22
62599,Otros enseres,2016,33310,08,10000.0,0.0,0.0,10000.0,9850.94
22702,Seguridad,2016,33320,08,10000.0,0.0,0.0,10000.0,4268.79
22704,Contratos socio-culturales,2016,33320,08,15000.0,0.0,0.0,15000.0,13416.53
62901,Otras inversiones,2016,33320,08,15000.0,0.0,0.0,15000.0,14998.35
22199,Otros suministros,2016,33400,08,6000.0,0.0,0.0,6000.0,5416.85
22606,Actividades socio-culturales,2016,33400,08,78000.0,0.0,0.0,78000.0,71852.56
22692,Otros gastos,2016,33400,08,15000.0,0.0,0.0,15000.0,14374.5
22695,Otros gastos diversos,2016,33400,08,220000.0,30000.0,0.0,250000.0,264332.79
22697,Otros gastos diversos,2016,33400,08,70000.0,0.0,24000.0,46000.0,55066.07
22698,Otros gastos diversos,2016,33400,08,25000.0,0.0,0.0,25000.0,17543.44
22699,Otros gastos diversos,2016,33400,08,7000.0,0.0,0.0,7000.0,1461.67
22704,Contratos socio-culturales,2016,33400,08,22000.0,0.0,0.0,22000.0,28757.89
22705,"Custodia, depósitos y almacenaje",2016,33400,08,39000.0,0.0,0.0,39000.0,38166.63
22706,Procesos electorales,2016,33400,08,70000.0,0.0,0.0,70000.0,56470.85
22799,Otros trabajos exteriores,2016,33400,08,90000.0,0.0,0.0,90000.0,89428.59
48101,Subvenciones a entidades y asociaciones,2016,33400,08,16000.0,9600.0,0.0,25600.0,22000.0
48102,Subvenciones a asociaciones,2016,33400,08,90000.0,12000.0,0.0,102000.0,71394.58
48103,Subvenciones a entidades y asociaciones,2016,33400,08,42500.0,0.0,0.0,42500.0,34000.0
48104,Subvenciones a instituciones y entidades,2016,33400,08,43150.0,0.0,0.0,43150.0,34520.0
48106,Subvenciones: instituciones y entidades,2016,33400,08,6400.0,0.0,0.0,6400.0,5120.0
48107,Subvenciones a instituciones y entidades,2016,33400,08,12000.0,0.0,0.0,12000.0,9600.0
48108,Instituciones sin fines de lucro,2016,33400,08,10000.0,0.0,0.0,10000.0,10000.0
48109,Instituciones sin fines de lucro,2016,33400,08,21000.0,0.0,0.0,21000.0,21000.0
48111,Eresbil,2016,33400,08,124500.0,0.0,0.0,124500.0,124500.0
48112,Convenio iraultza,2016,33400,08,17000.0,0.0,6100.0,10900.0,5362.5
62599,Otros enseres,2016,33400,08,20000.0,0.0,0.0,20000.0,17734.54
22603,"Publicaciones, publicidad y propaganda",2016,33800,08,8000.0,2348.5,0.0,10348.5,8294.26
22698,Otros gastos diversos,2016,33800,08,22000.0,0.0,0.0,22000.0,25135.78
22699,Otros gastos diversos,2016,33800,08,120000.0,24000.0,0.0,144000.0,143208.53
48101,Subvenciones a entidades y asociaciones,2016,33800,08,70000.0,0.0,0.0,70000.0,67750.39
48102,Subvenciones a asociaciones,2016,33800,08,22000.0,0.0,0.0,22000.0,19995.29
22101,Energía eléctrica,2016,13000,09,40000.0,0.0,0.0,40000.0,21484.07
22103,Gas,2016,13000,09,16000.0,0.0,0.0,16000.0,11875.13
22701,Limpieza,2016,13000,09,130000.0,0.0,0.0,130000.0,130872.96
21001,Infraestructura y bienes naturales,2016,15000,09,198000.0,0.0,0.0,198000.0,153259.31
21002,Infraestructuras y bienes naturales,2016,15000,09,53500.0,0.0,0.0,53500.0,34177.36
21101,Edificios y otras construcciones,2016,15000,09,85000.0,0.0,0.0,85000.0,68905.78
21102,Locales asociaciones,2016,15000,09,5000.0,0.0,0.0,5000.0,10759.35
21103,Mantenimiento ascensores etc.,2016,15000,09,21000.0,0.0,0.0,21000.0,47528.11
21104,"Mantenimiento extintores, climatizacion, etc",2016,15000,09,24000.0,0.0,0.0,24000.0,17363.72
21201,"Maquinaria, instalaciones y utillaje",2016,15000,09,5000.0,0.0,0.0,5000.0,5440.44
21301,Material de transporte,2016,15000,09,45000.0,0.0,0.0,45000.0,51266.97
22101,Energía eléctrica,2016,15000,09,70000.0,0.0,0.0,70000.0,65767.97
22103,Gas,2016,15000,09,18000.0,0.0,0.0,18000.0,31011.47
22104,Combustibles y carburantes,2016,15000,09,40000.0,0.0,0.0,40000.0,21517.8
22105,Vestuario,2016,15000,09,20000.0,0.0,0.0,20000.0,15832.56
22109,Productos de limpieza y aseo,2016,15000,09,15000.0,0.0,0.0,15000.0,11398.44
22199,Otros suministros,2016,15000,09,4500.0,0.0,0.0,4500.0,4295.75
22402,De vehículos,2016,15000,09,16000.0,0.0,0.0,16000.0,12911.52
22701,Limpieza,2016,15000,09,6000.0,0.0,0.0,6000.0,3986.5
22704,Contratos socio-culturales,2016,15000,09,15000.0,0.0,0.0,15000.0,14425.26
22799,Otros trabajos exteriores,2016,15000,09,14000.0,0.0,0.0,14000.0,13608.1
62401,Material de transporte,2016,15000,09,100000.0,0.0,0.0,100000.0,27406.02
60101,Infraestructura y urbanización,2016,15320,09,185000.0,100000.0,0.0,285000.0,177480.89
23001,"Dietas, locomoción y traslado del personal",2016,15340,09,5000.0,0.0,0.0,5000.0,1300.0
21001,Infraestructura y bienes naturales,2016,16000,09,550000.0,0.0,0.0,550000.0,565408.47
62302,Instalaciones,2016,16000,09,60000.0,0.0,0.0,60000.0,0.0
21201,"Maquinaria, instalaciones y utillaje",2016,16100,09,32000.0,0.0,0.0,32000.0,24019.16
21301,Material de transporte,2016,16100,09,3000.0,0.0,0.0,3000.0,3921.15
22101,Energía eléctrica,2016,16100,09,5000.0,0.0,0.0,5000.0,3183.74
22102,Agua,2016,16100,09,1045000.0,0.0,0.0,1045000.0,940817.64
22104,Combustibles y carburantes,2016,16100,09,2000.0,0.0,0.0,2000.0,1918.72
22105,Vestuario,2016,16100,09,400.0,0.0,0.0,400.0,463.38
22402,De vehículos,2016,16100,09,2000.0,0.0,0.0,2000.0,531.71
62302,Instalaciones,2016,16210,09,0.0,250000.0,0.0,250000.0,0.0
22711,Otros trabajos exteriores,2016,16220,09,1102500.0,0.0,0.0,1102500.0,1030940.6
22701,Limpieza,2016,16300,09,2047500.0,0.0,0.0,2047500.0,1896572.41
62401,Material de transporte,2016,16300,09,0.0,320000.0,0.0,320000.0,0.0
21201,"Maquinaria, instalaciones y utillaje",2016,16500,09,40000.0,0.0,0.0,40000.0,46619.61
22101,Energía eléctrica,2016,16500,09,400000.0,0.0,0.0,400000.0,416561.65
62301,Maquinaria,2016,16500,09,135000.0,0.0,0.0,135000.0,77687.05
21001,Infraestructura y bienes naturales,2016,16600,09,450000.0,0.0,0.0,450000.0,473059.73
22101,Energía eléctrica,2016,17000,09,7000.0,0.0,0.0,7000.0,6954.58
22704,Contratos socio-culturales,2016,17000,09,48921.0,0.0,0.0,48921.0,0.0
21001,Infraestructura y bienes naturales,2016,17100,09,60000.0,0.0,0.0,60000.0,55002.02
22701,Limpieza,2016,17100,09,520000.0,0.0,0.0,520000.0,518220.38
21101,Edificios y otras construcciones,2016,23000,09,4000.0,0.0,0.0,4000.0,4204.75
22101,Energía eléctrica,2016,23000,09,35000.0,0.0,0.0,35000.0,33691.96
22103,Gas,2016,23000,09,4000.0,0.0,0.0,4000.0,3099.45
22701,Limpieza,2016,23000,09,38500.0,0.0,0.0,38500.0,37336.05
21101,Edificios y otras construcciones,2016,32300,09,40000.0,0.0,0.0,40000.0,1911.88
22101,Energía eléctrica,2016,32300,09,135000.0,0.0,0.0,135000.0,106680.75
22103,Gas,2016,32300,09,120000.0,0.0,0.0,120000.0,77960.51
22701,Limpieza,2016,32300,09,566000.0,0.0,0.0,566000.0,537257.28
22101,Energía eléctrica,2016,33000,09,59000.0,0.0,0.0,59000.0,53258.89
22101,Energía eléctrica,2016,33210,09,10000.0,0.0,0.0,10000.0,9757.51
22103,Gas,2016,33210,09,7000.0,0.0,0.0,7000.0,3222.77
22701,Limpieza,2016,33210,09,52000.0,0.0,0.0,52000.0,51677.61
21101,Edificios y otras construcciones,2016,33300,09,0.0,10000.0,0.0,10000.0,2626.11
21101,Edificios y otras construcciones,2016,33301,09,3000.0,0.0,0.0,3000.0,151.27
21101,Edificios y otras construcciones,2016,33310,09,15000.0,0.0,0.0,15000.0,6790.9
22101,Energía eléctrica,2016,33310,09,55000.0,0.0,0.0,55000.0,41819.24
22103,Gas,2016,33310,09,30000.0,0.0,0.0,30000.0,12662.87
22701,Limpieza,2016,33310,09,99000.0,0.0,0.0,99000.0,100095.94
22103,Gas,2016,33320,09,17000.0,0.0,0.0,17000.0,9710.61
22701,Limpieza,2016,33320,09,40300.0,0.0,0.0,40300.0,40704.22
22101,Energía eléctrica,2016,33700,09,14500.0,0.0,0.0,14500.0,15396.05
22101,Energía eléctrica,2016,33710,09,52000.0,0.0,0.0,52000.0,44436.14
22103,Gas,2016,33710,09,47000.0,0.0,0.0,47000.0,14679.15
22701,Limpieza,2016,33710,09,86000.0,0.0,0.0,86000.0,90280.59
21101,Edificios y otras construcciones,2016,33720,09,4000.0,0.0,0.0,4000.0,2260.09
22101,Energía eléctrica,2016,33720,09,7000.0,0.0,0.0,7000.0,8534.69
22103,Gas,2016,33720,09,1500.0,0.0,0.0,1500.0,7126.54
22701,Limpieza,2016,33720,09,35600.0,0.0,0.0,35600.0,32777.64
21101,Edificios y otras construcciones,2016,33730,09,7000.0,0.0,0.0,7000.0,808.91
22103,Gas,2016,33730,09,4000.0,0.0,0.0,4000.0,2080.27
22101,Energía eléctrica,2016,34000,09,125000.0,0.0,0.0,125000.0,139450.69
22103,Gas,2016,34000,09,100000.0,0.0,0.0,100000.0,35517.89
22101,Energía eléctrica,2016,92000,09,40000.0,0.0,0.0,40000.0,31020.13
22103,Gas,2016,92000,09,14000.0,0.0,0.0,14000.0,9781.6
22701,Limpieza,2016,92000,09,140000.0,0.0,0.0,140000.0,135368.94
22702,Seguridad,2016,92000,09,26000.0,0.0,0.0,26000.0,20071.31
21101,Edificios y otras construcciones,2016,92900,09,1500.0,0.0,0.0,1500.0,364.68
22101,Energía eléctrica,2016,92900,09,6000.0,0.0,0.0,6000.0,4891.63
22701,Limpieza,2016,92910,09,0.0,0.0,0.0,0.0,834.7
21101,Edificios y otras construcciones,2016,93300,09,163400.0,50000.0,0.0,213400.0,192957.54
21102,Locales asociaciones,2016,93300,09,80000.0,0.0,0.0,80000.0,72547.09
22101,Energía eléctrica,2016,93300,09,66000.0,0.0,0.0,66000.0,54010.79
22103,Gas,2016,93300,09,1000.0,0.0,0.0,1000.0,465.96
22701,Limpieza,2016,93300,09,33000.0,0.0,0.0,33000.0,32632.18
22601,Cánones,2016,33510,10,1700.0,0.0,0.0,1700.0,1700.0
22699,Otros gastos diversos,2016,33510,10,16000.0,0.0,0.0,16000.0,14918.12
22711,Otros trabajos exteriores,2016,33510,10,8000.0,0.0,0.0,8000.0,6050.0
22713,Otros trabajos exteriores,2016,33510,10,1000.0,0.0,0.0,1000.0,0.0
22714,Otros trabajos exteriores,2016,33510,10,18000.0,0.0,0.0,18000.0,10132.3
22715,Otros trabajos exteriores,2016,33510,10,46780.0,6800.0,0.0,53580.0,47470.0
22799,Otros trabajos exteriores,2016,33510,10,5000.0,0.0,0.0,5000.0,4271.24
23001,"Dietas, locomoción y traslado del personal",2016,33510,10,500.0,0.0,0.0,500.0,41.36
42101,Mancomunidades y consorcios,2016,33510,10,59850.0,0.0,0.0,59850.0,59850.92
47101,Otras empresas,2016,33510,10,16000.0,0.0,0.0,16000.0,6783.75
47102,Convenio hamaika telebista,2016,33510,10,7000.0,0.0,0.0,7000.0,5600.0
47103,Convenio hitza,2016,33510,10,24000.0,0.0,0.0,24000.0,19200.0
48001,Ayudas emergencia social,2016,33510,10,0.0,4700.0,0.0,4700.0,3945.54
48007,Subvenciones: cursos monitor,2016,33510,10,2000.0,0.0,0.0,2000.0,160.0
48101,Subvenciones a entidades y asociaciones,2016,33510,10,65000.0,0.0,0.0,65000.0,71317.8
48104,Subvenciones a instituciones y entidades,2016,33510,10,25000.0,0.0,4700.0,20300.0,16164.0
48110,Instituciones sin fines de lucro,2016,33510,10,1500.0,0.0,0.0,1500.0,1200.0
22104,Combustibles y carburantes,2016,33520,10,7000.0,0.0,0.0,7000.0,4074.06
22402,De vehículos,2016,33520,10,550.0,0.0,0.0,550.0,301.76
22603,"Publicaciones, publicidad y propaganda",2016,33520,10,2000.0,0.0,0.0,2000.0,1997.72
22605,Reuniones y conferencias,2016,33520,10,8000.0,0.0,0.0,8000.0,8800.84
22711,Otros trabajos exteriores,2016,33520,10,8000.0,0.0,1500.0,6500.0,2624.62
22712,Otros trabajos exteriores,2016,33520,10,35000.0,0.0,10000.0,25000.0,12138.0
23001,"Dietas, locomoción y traslado del personal",2016,33520,10,500.0,0.0,0.0,500.0,672.39
47104,Subvencion empresas,2016,33520,10,0.0,10000.0,0.0,10000.0,6900.0
43101,Organismos autónomos,2016,23190,11,1321000.0,0.0,136387.76,1184612.24,978770.34
73101,Organismos autónomos,2016,23190,11,40000.0,0.0,0.0,40000.0,40000.0
43101,Organismos autónomos,2016,32600,11,1479032.0,0.0,145633.24,1333398.76,1332398.76
73101,Organismos autónomos,2016,32600,11,7400.0,0.0,0.0,7400.0,4000.0
20101,Edificios y otras construcciones,2016,13000,12,8000.0,0.0,0.0,8000.0,10220.56
21201,"Maquinaria, instalaciones y utillaje",2016,13000,12,12500.0,0.0,0.0,12500.0,12149.24
21301,Material de transporte,2016,13000,12,30000.0,0.0,0.0,30000.0,26815.98
22104,Combustibles y carburantes,2016,13000,12,15000.0,0.0,0.0,15000.0,10550.87
22105,Vestuario,2016,13000,12,27000.0,0.0,0.0,27000.0,24242.47
22199,Otros suministros,2016,13000,12,13500.0,0.0,0.0,13500.0,11193.33
22402,De vehículos,2016,13000,12,20200.0,0.0,0.0,20200.0,5328.07
22699,Otros gastos diversos,2016,13000,12,10600.0,0.0,0.0,10600.0,6931.19
22702,Seguridad,2016,13000,12,18000.0,0.0,0.0,18000.0,10234.64
22705,"Custodia, depósitos y almacenaje",2016,13000,12,40000.0,0.0,0.0,40000.0,39267.58
23001,"Dietas, locomoción y traslado del personal",2016,13000,12,3000.0,0.0,0.0,3000.0,6828.45
62301,Maquinaria,2016,13000,12,0.0,55000.0,0.0,55000.0,0.0
62302,Instalaciones,2016,13000,12,15000.0,0.0,0.0,15000.0,10527.0
62401,Material de transporte,2016,13000,12,38000.0,0.0,0.0,38000.0,37873.97
64206,Planeamiento,2016,13000,12,15000.0,0.0,0.0,15000.0,2942.17
64201,Planeamiento,2016,13200,12,0.0,30000.0,0.0,30000.0,0.0
21201,"Maquinaria, instalaciones y utillaje",2016,13300,12,32000.0,0.0,0.0,32000.0,30795.78
22799,Otros trabajos exteriores,2016,13310,12,540000.0,0.0,0.0,540000.0,521835.98
22799,Otros trabajos exteriores,2016,13320,12,400000.0,0.0,0.0,400000.0,385486.91
22199,Otros suministros,2016,13330,12,30400.0,0.0,0.0,30400.0,30400.0
22799,Otros trabajos exteriores,2016,13330,12,22000.0,0.0,0.0,22000.0,16036.07
62201,Edificios y otras construcciones,2016,13330,12,40000.0,0.0,0.0,40000.0,29060.27
40901,Otras entidades públicas,2016,13400,12,0.0,300.0,0.0,300.0,0.0
22199,Otros suministros,2016,13500,12,10000.0,0.0,0.0,10000.0,11589.5
22699,Otros gastos diversos,2016,13500,12,500.0,0.0,0.0,500.0,500.0
23001,"Dietas, locomoción y traslado del personal",2016,13500,12,1900.0,0.0,0.0,1900.0,310.0
60101,Infraestructura y urbanización,2016,15320,12,150000.0,0.0,0.0,150000.0,120094.4
47101,Otras empresas,2016,44110,12,485000.0,39000.0,0.0,524000.0,525660.69
47202,Otras empresas,2016,44110,12,14000.0,0.0,0.0,14000.0,10648.0
62301,Maquinaria,2016,44110,12,13500.0,0.0,0.0,13500.0,11925.0
62201,Edificios y otras construcciones,2016,44200,12,20000.0,0.0,0.0,20000.0,999.73
22696,Beste hainbat gastu,2016,23150,13,6000.0,0.0,0.0,6000.0,5808.29
22697,Otros gastos diversos,2016,23150,13,26660.0,0.0,0.0,26660.0,28203.76
22698,Otros gastos diversos,2016,23150,13,8000.0,2500.0,0.0,10500.0,10265.51
22699,Otros gastos diversos,2016,23150,13,18000.0,999.0,0.0,18999.0,16920.09
48001,Ayudas emergencia social,2016,23150,13,46400.0,0.0,999.0,45401.0,36507.52
48002,Proyectos extraordinarios para protección social,2016,23150,13,2500.0,0.0,2500.0,0.0,0.0
23001,"Dietas, locomoción y traslado del personal",2016,32700,14,200.0,0.0,0.0,200.0,23.6
22799,Otros trabajos exteriores,2016,32701,14,25700.0,100.0,0.0,25800.0,25871.85
42201,Otras entidades públicas,2016,32703,14,0.0,6000.0,0.0,6000.0,4869.54
42202,Otras entidades públicas,2016,32703,14,0.0,36620.0,0.0,36620.0,29296.0
48002,Proyectos extraordinarios para protección social,2016,32703,14,150000.0,0.0,36620.0,113380.0,87104.61
21201,"Maquinaria, instalaciones y utillaje",2016,34000,15,65000.0,44207.76,0.0,109207.76,87844.22
22108,Productos farmacéuticos y hemoderivados,2016,34000,15,1000.0,0.0,0.0,1000.0,193.17
22109,Productos de limpieza y aseo,2016,34000,15,24000.0,0.0,0.0,24000.0,19760.99
22199,Otros suministros,2016,34000,15,84000.0,20000.0,0.0,104000.0,100245.72
22201,Telefónicas,2016,34000,15,0.0,0.0,0.0,0.0,1439.48
22603,"Publicaciones, publicidad y propaganda",2016,34000,15,1000.0,0.0,0.0,1000.0,1149.5
22701,Limpieza,2016,34000,15,54000.0,0.0,0.0,54000.0,43012.11
22704,Contratos socio-culturales,2016,34000,15,76000.0,0.0,0.0,76000.0,74686.64
22799,Otros trabajos exteriores,2016,34000,15,405000.0,0.0,85049.48,319950.52,316745.96
48101,Subvenciones a entidades y asociaciones,2016,34000,15,66000.0,0.0,41000.0,25000.0,14484.71
48103,Subvenciones a entidades y asociaciones,2016,34000,15,14000.0,0.0,0.0,14000.0,13026.62
48104,Subvenciones a instituciones y entidades,2016,34000,15,86300.0,0.0,12000.0,74300.0,71046.73
48105,Subvenciones extraordinarias,2016,34000,15,16000.0,0.0,0.0,16000.0,16000.0
48106,Subvenciones: instituciones y entidades,2016,34000,15,1890.0,0.0,0.0,1890.0,1890.0
48107,Subvenciones a instituciones y entidades,2016,34000,15,0.0,36250.0,0.0,36250.0,29000.0
48108,Instituciones sin fines de lucro,2016,34000,15,0.0,61007.82,0.0,61007.82,53239.19
48109,Instituciones sin fines de lucro,2016,34000,15,0.0,40791.66,0.0,40791.66,32633.32
22002,"Prensa, revista, libros y otras publicaciones",2016,13000,16,1000.0,0.0,0.0,1000.0,1085.37
22002,"Prensa, revista, libros y otras publicaciones",2016,15000,16,575.0,0.0,0.0,575.0,614.23
22002,"Prensa, revista, libros y otras publicaciones",2016,33510,16,0.0,2100.0,0.0,2100.0,1910.36
22002,"Prensa, revista, libros y otras publicaciones",2016,92000,16,9000.0,0.0,0.0,9000.0,9218.09
22202,Postales,2016,92000,16,64500.0,0.0,0.0,64500.0,64875.44
22603,"Publicaciones, publicidad y propaganda",2016,92000,16,24000.0,0.0,4146.67,19853.33,21275.43
22604,Jurídicos,2016,92000,16,30000.0,10000.0,0.0,40000.0,35580.68
23001,"Dietas, locomoción y traslado del personal",2016,92000,16,300.0,0.0,0.0,300.0,163.64
48101,Subvenciones a entidades y asociaciones,2016,92000,16,3100.0,0.0,0.0,3100.0,2480.0
22002,"Prensa, revista, libros y otras publicaciones",2016,92030,16,1325.0,0.0,0.0,1325.0,1385.28
22002,"Prensa, revista, libros y otras publicaciones",2016,93100,16,1500.0,0.0,0.0,1500.0,1112.52
22002,"Prensa, revista, libros y otras publicaciones",2016,93300,16,600.0,0.0,0.0,600.0,698.97
22001,Ordinario no inventariable,2016,13000,17,6800.0,0.0,0.0,6800.0,4840.25
22001,Ordinario no inventariable,2016,13500,17,950.0,0.0,0.0,950.0,0.0
22001,Ordinario no inventariable,2016,15000,17,6400.0,0.0,0.0,6400.0,4714.84
22001,Ordinario no inventariable,2016,15100,17,300.0,0.0,0.0,300.0,0.0
22001,Ordinario no inventariable,2016,17000,17,200.0,0.0,0.0,200.0,185.74
22001,Ordinario no inventariable,2016,23000,17,4000.0,0.0,0.0,4000.0,3304.09
22001,Ordinario no inventariable,2016,32000,17,500.0,0.0,0.0,500.0,296.51
22001,Ordinario no inventariable,2016,32700,17,200.0,0.0,0.0,200.0,200.0
22001,Ordinario no inventariable,2016,33000,17,3000.0,0.0,0.0,3000.0,2836.32
22001,Ordinario no inventariable,2016,33210,17,4000.0,0.0,0.0,4000.0,3018.9
22001,Ordinario no inventariable,2016,33220,17,10000.0,0.0,0.0,10000.0,9983.24
22001,Ordinario no inventariable,2016,33510,17,3000.0,0.0,600.0,2400.0,477.0
22001,Ordinario no inventariable,2016,33520,17,3000.0,0.0,0.0,3000.0,2726.44
22001,Ordinario no inventariable,2016,33720,17,400.0,0.0,0.0,400.0,0.0
22403,De otro inmovilizado,2016,33800,17,0.0,0.0,0.0,0.0,2407.99
22001,Ordinario no inventariable,2016,34000,17,2000.0,0.0,0.0,2000.0,0.0
22001,Ordinario no inventariable,2016,43200,17,36000.0,0.0,14500.0,21500.0,17424.0
22001,Ordinario no inventariable,2016,91200,17,2500.0,0.0,0.0,2500.0,986.5
22001,Ordinario no inventariable,2016,92000,17,5500.0,0.0,0.0,5500.0,6829.13
22001,Ordinario no inventariable,2016,92010,17,200.0,0.0,0.0,200.0,14.01
22001,Ordinario no inventariable,2016,92030,17,1300.0,0.0,0.0,1300.0,824.77
22001,Ordinario no inventariable,2016,92050,17,500.0,0.0,0.0,500.0,577.89
22001,Ordinario no inventariable,2016,92910,17,3000.0,0.0,0.0,3000.0,2331.81
22001,Ordinario no inventariable,2016,93100,17,6000.0,0.0,0.0,6000.0,3886.23
22001,Ordinario no inventariable,2016,93300,17,2500.0,0.0,0.0,2500.0,1797.17
22301,Transportes,2016,93300,17,6300.0,0.0,0.0,6300.0,3680.51
22401,De edificios y locales,2016,93300,17,90900.0,0.0,0.0,90900.0,57918.01
22498,Otros riesgos,2016,93300,17,133000.0,0.0,0.0,133000.0,81726.45
22601,Cánones,2016,93300,17,15000.0,0.0,0.0,15000.0,12264.0
22604,Jurídicos,2016,93300,17,6000.0,0.0,0.0,6000.0,5546.96
22701,Limpieza,2016,93300,17,0.0,14500.0,0.0,14500.0,7860.14
23001,"Dietas, locomoción y traslado del personal",2016,93300,17,300.0,0.0,0.0,300.0,152.37
60005,Inversion en terrenos,2016,93300,17,200000.0,0.0,0.0,200000.0,200000.0
60101,Infraestructura y urbanización,2016,93300,17,32000.0,0.0,0.0,32000.0,0.0
22606,Actividades socio-culturales,2016,33210,18,24000.0,0.0,0.0,24000.0,29187.88
22704,Contratos socio-culturales,2016,33210,18,8000.0,0.0,0.0,8000.0,2912.96
23001,"Dietas, locomoción y traslado del personal",2016,33210,18,300.0,0.0,0.0,300.0,0.0
62601,Equipos para procesos de información,2016,33210,18,2000.0,13693.0,0.0,15693.0,0.0
62801,Fondos bibliográficos,2016,33210,18,45000.0,0.0,0.0,45000.0,42673.39
22699,Otros gastos diversos,2016,33220,18,12000.0,0.0,0.0,12000.0,11994.53
22704,Contratos socio-culturales,2016,33220,18,32000.0,0.0,7000.0,25000.0,24709.59
23001,"Dietas, locomoción y traslado del personal",2016,33220,18,300.0,0.0,0.0,300.0,0.0
62502,Equipos de oficina,2016,33220,18,0.0,17400.0,0.0,17400.0,0.0
62701,Proyectos complejos,2016,33220,18,3000.0,3759.0,0.0,6759.0,6662.01
62702,Proyectos complejos,2016,33220,18,6000.0,4500.0,0.0,10500.0,0.0
64301,"Investigaciones, estudios y proyectos",2016,33220,18,12000.0,2000.0,0.0,14000.0,8872.0
22201,Telefónicas,2016,13000,19,6900.0,0.0,0.0,6900.0,5395.83
22201,Telefónicas,2016,13500,19,400.0,0.0,0.0,400.0,715.01
22201,Telefónicas,2016,15000,19,3000.0,0.0,0.0,3000.0,2559.81
22201,Telefónicas,2016,15340,19,1300.0,0.0,0.0,1300.0,8047.4
