Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.226.99.333.00 2019,4658.0,H.GASTU:KULTUR ETXEA,1000.0,1000.0,0.0,6309.68,-5309.68,6309.68,6309.68,6309.68,6309.68,2019,33300,,2,,02
1 02.226.99.334.00 2019,4492.0,H.GASTU:KULTURA ZERBITZUA,2000.0,2000.0,0.0,200.0,1800.0,200.0,200.0,200.0,200.0,2019,33400,,2,,02
1 02.226.99.335.00 2019,4493.0,H.GASTU:EUSKARA ZERBITZUA,600.0,600.0,0.0,136.5,463.5,136.5,136.5,136.5,136.5,2019,33500,,2,,02
1 02.226.99.335.10 2019,4494.0,EKINTZAK:EUSKALTEGIA,1500.0,1500.0,0.0,941.0,559.0,941.0,941.0,912.0,912.0,2019,33510,,2,,02
1 02.226.99.335.20 2019,4495.0,BURUNTZALD.EUSKERA EGITASMOAK,30000.0,30000.0,0.0,18929.85,11070.15,18929.85,7566.2,7566.2,7566.2,2019,33520,,2,,02
1 02.226.99.335.20 2018,5938.0,BURUNTZALD.EUSKERA EGITASMOAK,0.0,136.73,0.0,136.73,0.0,136.73,0.0,0.0,0.0,2018,33520,,2,,02
1 02.226.99.335.30 2019,4496.0,H.GASTU:EUSKARA PLANA,900.0,900.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2019,33530,,2,,02
1 02.226.99.335.40 2019,4497.0,MATERIALA.UDALEKUAK,6000.0,6000.0,0.0,3470.1,2529.9,3470.1,3363.22,3363.22,3363.22,2019,33540,,2,,02
1 02.226.99.335.50 2019,4498.0,H.GASTU(ARGITALPEN...):EUSKARA-IRAKASKUN,12000.0,12000.0,0.0,8522.85,3477.15,8522.85,7442.32,7442.32,7442.32,2019,33550,,2,,02
1 02.226.99.335.50 2018,5939.0,H.GASTU(ARGITALPEN...):EUSKARA-IRAKASKUN,0.0,8326.98,0.0,8326.98,0.0,8326.98,8326.98,8326.98,8326.98,2018,33550,,2,,02
1 02.226.99.338.00 2019,4499.0,MATERIALA.JAIAK,7000.0,7000.0,0.0,11207.31,-4207.31,11207.31,11207.31,11198.56,11198.56,2019,33800,,2,,02
1 02.226.99.342.00 2019,4500.0,MATERIALA.KIROLDEGIA,5000.0,5000.0,0.0,6403.94,-1403.94,6403.94,6403.94,6290.23,6290.23,2019,34200,,2,,02
1 02.226.99.342.01 2019,4501.0,MATERIALA.IGERILEKUAK,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,34201,,2,,02
1 02.226.99.432.00 2019,4502.0,MATERIALA.BESTE. TURISMOA,36000.0,36000.0,0.0,31770.23,4229.77,31770.23,20497.85,19517.55,19517.55,2019,43200,,2,,02
1 02.226.99.920.00 2019,4504.0,HARPIDETZAK.BESTE.ADMINIS.OROKORRA,25000.0,25000.0,0.0,25331.59,-331.59,25331.59,25331.59,24793.8,24793.8,2019,92000,,2,,02
1 02.226.99.920.11 2019,4505.0,MATERIALA.SEGURT.OSASUNA,10000.0,10000.0,0.0,2813.86,7186.14,2813.86,2813.86,2039.46,2039.46,2019,92011,,2,,02
1 02.226.99.920.30 2019,4506.0,HAIBAT(AGIRIEN ZAHARB...):ARTXIBOA,12000.0,12000.0,0.0,3791.82,8208.18,3791.82,3791.82,3791.82,3791.82,2019,92030,,2,,02
1 02.226.99.924.00 2019,4507.0,PARTEHARTZE EKIMENAK,90000.0,90000.0,0.0,42783.6,47216.4,38548.6,14457.5,14457.5,14457.5,2019,92400,,2,,02
1 02.226.99.933.00 2019,4510.0,ETXEBIZITZEN GASTUAK (ALOKABIDE),5500.0,5500.0,0.0,5910.56,-410.56,5910.56,5910.56,5910.56,5910.56,2019,93300,,2,,02
1 02.227.01.334.00 2019,5619.0,PRODUKZIO LAGUNTZA ZERBITZUA,25000.0,25000.0,0.0,22433.4,2566.6,22433.4,21261.22,18400.97,18400.97,2019,33400,,2,,02
1 02.227.04.231.03 2019,4476.0,KONTRATUA. GAZTELEKUA,90000.0,90000.0,0.0,90000.0,0.0,90000.0,75000.0,75000.0,75000.0,2019,23103,,2,,02
1 02.227.04.323.20 2019,4511.0,INGURUGIRO HEZKUNTZAKO KONTRATUA,15000.0,15000.0,0.0,13000.0,2000.0,13000.0,9100.0,9100.0,9100.0,2019,32320,,2,,02
1 02.227.04.326.02 2019,4512.0,KONTRATUA: KANTUZ,65000.0,65000.0,0.0,64999.98,0.02,64999.98,50555.54,50555.54,50555.54,2019,32602,,2,,02
1 02.227.04.334.00 2019,5888.0,KOMUNIKAZIOA-MODERNIZAZIOA,25000.0,25000.0,0.0,16920.48,8079.52,16920.48,4839.84,4839.84,4839.84,2019,33400,,2,,02
1 02.227.04.334.10 2019,4513.0,KULTURAKO TAILERREN KONTRATOA,88000.0,88000.0,0.0,78045.4,9954.6,78045.4,61640.65,61640.65,61640.65,2019,33410,,2,,02
1 02.227.04.342.00 2019,4515.0,KONTRATUA: MONITOREAK,268000.0,268000.0,0.0,223399.87,44600.13,223399.87,223399.87,188833.32,188833.32,2019,34200,,2,,02
1 02.227.04.432.00 2019,5835.0,TURISMO EKINTZA PLANA,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,43200,,2,,02
1 02.227.07.172.20 2019,4516.0,AZTERKETAK:INGURUMENA,115000.0,115000.0,0.0,71732.54,43267.46,71732.54,6933.3,6933.3,6933.3,2019,17220,,2,,02
1 02.227.07.172.20 2018,5940.0,AZTERKETAK:INGURUGIROA,0.0,70733.93,0.0,38434.58,32299.35,38434.58,12378.9,12378.9,12378.9,2018,17220,,2,,02
1 02.227.07.172.40 2019,5889.0,ENERGIA PLANA JARDUKETAK,75000.0,75000.0,0.0,48132.33,26867.67,48132.33,11944.12,11944.12,11944.12,2019,17240,,2,,02
1 02.227.07.231.00 2019,5620.0,INDARKERIA MATXISTA.PROGRAMA.,15000.0,15000.0,0.0,14461.22,538.78,14461.22,14461.22,14419.37,14419.37,2019,23100,,2,,02
1 02.227.07.231.00 2018,5941.0,INDARKERIA MATXISTA.PROTOKOLOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,23100,,2,,02
1 02.227.07.231.09 2019,5890.0,FIARE KUDEAKETA GASTUAK,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,23109,,2,,02
1 02.227.07.323.00 2019,4517.0,HEZKUNTZA PROGRAMAK IKASTETXEETAN,62000.0,62000.0,0.0,31753.63,30246.37,31753.63,26551.43,26551.43,26551.43,2019,32300,,2,,02
1 02.227.07.323.00 2018,5942.0,PROGR.IKASTETXEETAN,0.0,1349.52,0.0,1349.52,0.0,1349.52,1349.52,1349.52,1349.52,2018,32300,,2,,02
1 02.227.07.414.00 2019,5903.0,KONTRATUA.BASO GARBITZE LANAK,50000.0,50000.0,0.0,22000.0,28000.0,22000.0,22000.0,22000.0,22000.0,2019,41400,,2,,02
1 02.227.07.920.00 2019,5822.0,KONTRAT.DATUEN BABESA.,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,02
1 02.227.07.931.00 2019,4520.0,AUDITORIA-KANPO LANAK. ADM. EKONOMIKOA,29000.0,29000.0,0.0,15100.8,13899.2,15100.8,15100.8,15100.8,15100.8,2019,93100,,2,,02
1 02.227.09.932.00 2019,4521.0,OGASUNA.EJEKUTIBA ZERBITZUA.BILKETA,6000.0,6000.0,0.0,3848.67,2151.33,3848.67,3848.67,3848.67,3848.67,2019,93200,,2,,02
1 02.227.95.162.20 2019,5640.0,"HONDAKINEN TRATAMENTUA:errefusa,organiko",533095.0,533095.0,0.0,399096.22,133998.78,399096.22,399096.22,399096.22,399096.22,2019,16220,,2,,02
1 02.227.95.241.00 2018,5944.0,KONTRAT-MERKATARITZA PLANA,0.0,7847.5,0.0,7847.5,0.0,7847.5,7847.5,7847.5,7847.5,2018,24100,,2,,02
1 02.227.95.920.00 2018,5945.0,AZTERKETA.BALORAZIOA,0.0,10738.75,0.0,10738.75,0.0,10738.75,10738.75,10738.75,10738.75,2018,92000,,2,,02
1 02.227.96.162.10 2019,4889.0,HEZITZAILEAK-BULEGOA. HONDAKINEN KUDEAKE,57000.0,57000.0,0.0,37848.33,19151.67,37848.33,37848.33,37848.33,37848.33,2019,16210,,2,,02
1 02.227.96.162.20 2019,5641.0,OBRA HONDAKINAK,10000.0,10000.0,0.0,2760.11,7239.89,2760.11,2760.11,2760.11,2760.11,2019,16220,,2,,02
1 02.227.97.151.00 2019,6070.0,AHOLKULARITZA JURIDIKOA,0.0,0.0,0.0,12100.0,-12100.0,12100.0,12100.0,12100.0,12100.0,2019,15100,,2,,02
1 02.227.97.162.10 2019,6068.0,SUBROGAZIO GASTUAK,0.0,0.0,0.0,32385.99,-32385.99,32385.99,32385.99,28148.68,28148.68,2019,16210,,2,,02
1 02.227.98.132.00 2019,4522.0,TXAKUR ABANDONATUAK.KONTRATUA,4000.0,4000.0,0.0,3956.01,43.99,3956.01,3956.01,3256.75,3256.75,2019,13200,,2,,02
1 02.227.98.162.10 2019,4665.0,HONDAKINEN BILKETA.,1840000.0,1840000.0,0.0,1292815.46,547184.54,1292815.46,1292815.46,1292815.46,1292815.46,2019,16210,,2,,02
1 02.227.98.231.00 2019,5915.0,ESTATU FUNTSA-GENERO INDARKERIA,0.0,0.0,0.0,5205.01,-5205.01,5205.01,5205.01,5205.01,5205.01,2019,23100,,2,,02
1 02.227.98.342.00 2019,4524.0,SOROSLEAK KONTRATOA-KIROLDEGIA,113000.0,113000.0,0.0,96285.0,16715.0,96285.0,96285.0,85742.96,85742.96,2019,34200,,2,,02
1 02.227.98.342.01 2019,4525.0,"KONTRATUA.MANTENUA,KANPO IGERILEKUAK",11000.0,11000.0,0.0,10105.92,894.08,10105.92,10105.92,10105.92,10105.92,2019,34201,,2,,02
1 02.227.98.920.00 2017,5946.0,BIDEOAKTA SISTEMA,0.0,13061.17,0.0,0.0,13061.17,0.0,0.0,0.0,0.0,2017,92000,,2,,02
1 02.227.98.933.00 2019,5622.0,ELIKAGAIEN BANKUA-ALOKAIRUA,13100.0,13100.0,0.0,13068.0,32.0,13068.0,11979.0,11979.0,11979.0,2019,93300,,2,,02
1 02.227.99.231.00 2019,5891.0,KONTRAT.GENERO ZEHARLERROTASUNA,45000.0,45000.0,0.0,37631.0,7369.0,37631.0,31359.2,28223.28,28223.28,2019,23100,,2,,02
1 02.227.99.323.30 2019,4527.0,KONTRATUA. HAUR ESKOLA.SUKALDEA.,62740.0,62740.0,0.0,60742.2,1997.8,60742.2,50618.5,45556.65,45556.65,2019,32330,,2,,02
1 02.227.99.323.30 2018,5947.0,KONTRATUA. HAUR ESKOLA.SUKALDEA.,0.0,5061.85,0.0,5061.85,0.0,5061.85,5061.85,5061.85,5061.85,2018,32330,,2,,02
1 02.227.99.334.10 2019,4528.0,KONTRATUA.AUZOET.HAUR TAILERRAK.,39000.0,39000.0,0.0,36772.0,2228.0,36772.0,29211.55,29211.55,29211.55,2019,33410,,2,,02
1 02.227.99.335.40 2019,4529.0,KONTRATUA: UDALEKUAK,23000.0,23000.0,0.0,23580.0,-580.0,23580.0,23580.0,23580.0,23580.0,2019,33540,,2,,02
1 02.227.99.341.00 2019,5892.0,PROGRAMA.OSASUN MAPEOA IKASTETXEETAN,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,34100,,2,,02
1 02.227.99.341.00 2017,5948.0,PROGR.PAREKIDETASUNA KIROLEAN,0.0,2800.0,0.0,2800.0,0.0,2800.0,0.0,0.0,0.0,2017,34100,,2,,02
1 02.227.99.342.00 2019,4530.0,BESTE KONTRATUAK: KIROLDEGIA,12000.0,12000.0,0.0,11711.87,288.13,11711.87,11711.87,11553.36,11553.36,2019,34200,,2,,02
1 02.227.99.342.01 2019,4531.0,KONTRATUA.SOROSPEN ZERBITZUA.KANPO IGERI,123000.0,123000.0,0.0,120101.53,2898.47,120101.53,120101.53,120101.53,120101.53,2019,34201,,2,,02
1 02.227.99.432.00 2019,5893.0,AUDIOGIDA PROIEKTUA,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,43200,,2,,02
1 02.227.99.920.00 2019,4533.0,HAINB.KONTRATU ADMIN.OROKORRA,45000.0,45000.0,0.0,24418.07,20581.93,24418.07,20183.07,20183.07,20178.56,2019,92000,,2,,02
1 02.227.99.920.11 2019,4534.0,KONTRATUAK:SEGURTAS.OSASUNA,19000.0,19000.0,0.0,20183.03,-1183.03,20183.03,20183.03,20183.03,20183.03,2019,92011,,2,,02
1 02.227.99.920.20 2019,4880.0,INFORMATIKA KANPOKO ENPRESEN LANAK,25000.0,25000.0,0.0,24666.37,333.63,24666.37,3434.84,3434.84,3434.84,2019,92020,,2,,02
1 02.227.99.920.30 2019,5186.0,ONDAREAREN AZTERKETA,5000.0,5000.0,0.0,4999.72,0.28,4999.72,0.0,0.0,0.0,2019,92030,,2,,02
1 02.230.01.920.10 2019,4536.0,PERTSONALAREN DIETA,7000.0,7000.0,0.0,4089.7,2910.3,4089.7,4089.7,4089.7,4089.7,2019,92010,,2,,02
1 02.332.01.011.00 2019,4537.0,MAILEGUEN INTERESAK,9000.0,9000.0,0.0,3530.76,5469.24,3530.76,3530.76,3530.76,3530.76,2019,01100,,3,,02
1 02.369.01.011.00 2019,4539.0,BESTELAKO FINANTZA-GASTUAK,2000.0,2000.0,0.0,920.16,1079.84,920.16,920.16,920.16,920.16,2019,01100,,3,,02
1 02.421.01.162.20 2019,5642.0,EKARPENA:SAN MARCOS,262000.0,262000.0,0.0,253119.95,8880.05,253119.95,195320.63,195320.63,195320.63,2019,16220,,4,,02
1 02.421.01.922.00 2019,4543.0,UDALBILTZA. KUOTA,50000.0,50000.0,0.0,50000.0,0.0,50000.0,50000.0,50000.0,50000.0,2019,92200,,4,,02
1 02.422.01.241.00 2019,4545.0,BETERRI.UDALEN HITZARMENA.,135789.0,135789.0,0.0,135789.0,0.0,135789.0,135789.0,135789.0,135789.0,2019,24100,,4,,02
1 02.422.01.326.03 2019,4541.0,DIRULAG-HHI-EPA.,3577.0,3577.0,0.0,0.0,3577.0,0.0,0.0,0.0,0.0,2019,32603,,4,,02
1 02.422.01.432.00 2019,4544.0,BEHEMENDIREKIKO TURISMO HITZARMENA,16300.0,16300.0,0.0,16009.52,290.48,16009.52,16009.52,16009.52,16009.52,2019,43200,,4,,02
1 02.422.01.922.00 2019,4542.0,EUDEL. KUOTA,5000.0,5000.0,0.0,4507.59,492.41,4507.59,4507.59,4507.59,4507.59,2019,92200,,4,,02
1 02.422.02.414.00 2019,4673.0,EKARPENA:BEHEMENDI,20000.0,20000.0,0.0,6377.06,13622.94,6377.06,6377.06,6377.06,6377.06,2019,41400,,4,,02
1 02.422.02.414.00 2018,6017.0,EKARPENA:BEHEMENDI,0.0,3331.0,0.0,0.0,3331.0,0.0,0.0,0.0,0.0,2018,41400,,4,,02
1 02.422.02.922.00 2019,6069.0,HOBEKI ELKARTEA- KUOTA,0.0,0.0,0.0,6000.0,-6000.0,6000.0,6000.0,6000.0,6000.0,2019,92200,,4,,02
1 02.431.01.231.90 2019,5623.0,ZERBITZU SOZIALAK.EKARPEN ARRUNTA,2316941.0,2316941.0,0.0,2048370.57,268570.43,2048370.57,2048370.57,2048370.57,2048370.57,2019,23190,,4,,02
1 02.431.01.943.20 2019,4547.0,EREÑOTZU.HERNANIKO UDALAREN EKARPENA.,409731.0,409731.0,0.0,91803.33,317927.67,91803.33,91488.73,89287.62,89287.62,2019,94320,,4,,02
1 02.471.01.241.02 2019,6078.0,DIRULAG.Enpresak-Lanbide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,24102,,4,,02
1 02.471.01.334.00 2019,4548.0,EMAKIDA.ZINEMA ZERBITZUA,30000.0,30000.0,0.0,24700.0,5300.0,24700.0,12350.0,12350.0,12350.0,2019,33400,,4,,02
1 02.471.01.334.00 2018,5950.0,DIRULAGUNTZA:ZINEMA EMAKIDARAKO,0.0,12350.0,0.0,12350.0,0.0,12350.0,12350.0,12350.0,12350.0,2018,33400,,4,,02
1 02.480.01.151.10 2019,5843.0,DIRULAG-ETXEBIZITZA BIRGAITZE LANAK,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,15110,,4,,02
1 02.480.01.151.10 2018,5951.0,DIRULAG-ETXEB. BIRGAITZE LANAK,0.0,60000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,4,,02
1 02.480.01.231.03 2019,4563.0,ALOKAIRU DIRULAGUNTZAK-GAZTERIA,136000.0,136000.0,0.0,0.0,136000.0,0.0,0.0,0.0,0.0,2019,23103,,4,,02
1 02.480.01.231.03 2018,5952.0,ALOKAIRU DIRULAGUNTZAK-GAZTERIA,0.0,82000.0,0.0,76050.0,5950.0,76050.0,76050.0,76050.0,76050.0,2018,23103,,4,,02
1 02.480.01.231.04 2019,4884.0,ALOKAIRU DIRULAGUNTZAK HELDUAK,83000.0,83000.0,0.0,0.0,83000.0,0.0,0.0,0.0,0.0,2019,23104,,4,,02
1 02.480.01.231.04 2018,5953.0,ALOKAIRU DIRULAGUNTZAK HELDUAK,0.0,82000.0,0.0,69318.4,12681.6,69318.4,69318.4,69318.4,69318.4,2018,23104,,4,,02
1 02.480.01.334.00 2019,5624.0,BEKAK-ARTE SORKUNTZA,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,33400,,4,,02
1 02.480.01.334.00 2018,5954.0,BEKAK-ARTE SORKUNTZA,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,2018,33400,,4,,02
1 02.480.01.335.10 2019,4550.0,BEKAK EUSKALTEGIA,33000.0,33000.0,0.0,28424.85,4575.15,28424.85,28424.85,28424.85,28424.85,2019,33510,,4,,02
1 02.480.01.920.30 2019,4561.0,BEKAK-KULTUR ONDAREA,8000.0,8000.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,2019,92030,,4,,02
1 02.480.01.920.30 2018,5955.0,BEKAK-KULTUR ONDAREA,0.0,8000.0,0.0,8000.0,0.0,8000.0,4000.0,4000.0,4000.0,2018,92030,,4,,02
1 02.481.01.135.00 2019,4883.0,DIRULAG.DYA.ELKARTEA,3500.0,3500.0,0.0,3500.0,0.0,3500.0,3500.0,3500.0,3500.0,2019,13500,,4,,02
1 02.481.01.231.01 2019,4551.0,EUSKAL FONDOA.KUOTA.,3559.0,3559.0,0.0,3933.08,-374.08,3933.08,0.0,0.0,0.0,2019,23101,,4,,02
1 02.481.01.241.00 2019,4552.0,BERRIAK ELKARTEA-HITZARMENA,16500.0,16500.0,0.0,27000.0,-10500.0,27000.0,16200.0,16200.0,16200.0,2019,24100,,4,,02
1 02.481.01.241.00 2018,5956.0,BERRIAK ELKARTEA-HITZARMENA,0.0,9600.0,0.0,9600.0,0.0,9600.0,9600.0,9600.0,9600.0,2018,24100,,4,,02
1 02.481.01.323.00 2019,4553.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,18400.0,18400.0,0.0,0.0,18400.0,0.0,0.0,0.0,0.0,2019,32300,,4,,02
1 02.481.01.323.00 2018,5957.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,0.0,3681.0,0.0,3645.0,36.0,3645.0,3645.0,3645.0,3645.0,2018,32300,,4,,02
1 02.481.01.334.00 2019,4555.0,DIRULAG:KULTURA(NORGEHIAGOKA),80000.0,80000.0,0.0,79946.19,53.81,79946.19,65799.53,65799.53,65637.0,2019,33400,,4,,02
1 02.481.01.334.00 2018,5958.0,DIRULAG:KULTURA(NORGEHIAGOKA),0.0,11752.35,0.0,11465.22,287.13,11465.22,11465.22,11465.22,11465.22,2018,33400,,4,,02
1 02.481.01.334.20 2019,4556.0,DIRULAGUNTZA:MUSIKA BANDA-HERMUBA,83459.0,83459.0,0.0,83459.0,0.0,83459.0,76504.12,76504.12,69549.2,2019,33420,,4,,02
1 02.481.01.334.30 2019,4557.0,DIRULAGUNTZA:TXISTULARI BANDA-GOIZETIK,38813.0,38813.0,0.0,38813.0,0.0,38813.0,35578.62,35578.62,32344.2,2019,33430,,4,,02
1 02.481.01.335.00 2019,4558.0,DIRULAG:EUSKARA (NORGEHIAGOKA),54000.0,54000.0,0.0,52736.55,1263.45,52736.55,50368.0,50368.0,50368.0,2019,33500,,4,,02
1 02.481.01.341.00 2019,4559.0,DIRULAG:KIROL EKINTZAK,55000.0,55000.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,2019,34100,,4,,02
1 02.481.01.341.00 2018,5959.0,DIRULAG:KIROL EKINTZAK,0.0,55000.0,0.0,54056.12,943.88,54056.12,54056.12,54056.12,54056.12,2018,34100,,4,,02
1 02.481.02.231.01 2019,4562.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,172052.0,172052.0,0.0,0.0,172052.0,0.0,0.0,0.0,0.0,2019,23101,,4,,02
1 02.481.02.231.01 2018,5963.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,0.0,164577.0,0.0,164577.0,0.0,0.0,0.0,0.0,0.0,2018,23101,,4,,02
1 02.481.02.231.01 2017,5962.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,0.0,153581.0,0.0,153581.0,0.0,0.0,0.0,0.0,0.0,2017,23101,,4,,02
1 02.481.02.231.01 2016,5961.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,0.0,2725.95,0.0,1847.03,878.92,1847.03,1776.0,1776.0,1776.0,2016,23101,,4,,02
1 02.481.02.334.10 2019,4564.0,DIRULAG:AUZO ELKARTEAK,106000.0,106000.0,0.0,105992.07,7.93,105992.07,91358.49,91358.49,89777.69,2019,33410,,4,,02
1 02.481.02.334.10 2018,5964.0,DIRULAG:AUZO ELKARTEAK,0.0,7765.05,0.0,7408.26,356.79,7408.26,7408.26,7408.26,7408.26,2018,33410,,4,,02
1 02.481.02.335.00 2019,4565.0,DIRULAG.:EUSKARA (ZUZENAK),146200.0,146200.0,0.0,109564.52,36635.48,109564.52,84865.77,84865.77,78565.77,2019,33500,,4,,02
1 02.481.02.335.00 2018,5965.0,DIRULAG.:EUSKARA (ZUZENAK),0.0,15562.48,0.0,15562.48,0.0,15562.48,1206.03,1206.03,1206.03,2018,33500,,4,,02
1 02.481.02.341.00 2019,5188.0,DIRULAGUNTZAK ESKOLA-KIROLA,55500.0,55500.0,0.0,23969.09,31530.91,23969.09,23969.09,23969.09,23969.09,2019,34100,,4,,02
1 02.481.03.231.01 2019,4885.0,DIRULAG.LANKIDETZA.EUSKAL FONDOA.PROIEKT,51392.0,51392.0,0.0,51392.0,0.0,51392.0,51392.0,51392.0,51392.0,2019,23101,,4,,02
1 02.481.03.231.02 2019,4568.0,DIRULAG:AMHER,65000.0,65000.0,0.0,65000.0,0.0,65000.0,65000.0,65000.0,65000.0,2019,23102,,4,,02
1 02.481.03.231.09 2019,5894.0,ASOCIACION FIARE-MIKROKREDITOAK,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,23109,,4,,02
1 02.481.03.341.00 2019,4569.0,DIRULAG:KLUBAK,76739.0,76739.0,0.0,0.0,76739.0,0.0,0.0,0.0,0.0,2019,34100,,4,,02
1 02.481.03.341.00 2018,5966.0,DIRULAG.ZUZENA-KLUBAK,0.0,1328.0,0.0,1328.0,0.0,1328.0,0.0,0.0,0.0,2018,34100,,4,,02
1 02.481.04.341.00 2019,4571.0,DIRULAG.KIROL EKINTZAK.EZOHIKOAK,9088.0,9088.0,0.0,4544.0,4544.0,4544.0,4544.0,4544.0,4544.0,2019,34100,,4,,02
1 02.481.05.924.00 2019,4572.0,DIRULAG.AUZOLAN PROGRAMAK,25000.0,25000.0,0.0,11770.21,13229.79,11770.21,9416.17,9416.17,9416.17,2019,92400,,4,,02
1 02.481.05.924.00 2018,5967.0,DIRULAG.AUZOLAN PROGRAMAK,0.0,670.0,0.0,670.0,0.0,670.0,182.71,182.71,182.71,2018,92400,,4,,02
1 02.500.01.929.00 2019,4509.0,KREDITU GLOBALA-GASTU ARRUNTA,270433.0,270433.0,0.0,0.0,270433.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.500.02.929.00 2019,5895.0,KREDITU GLOBALA-SOLDATA IGOERA,211229.0,211229.0,0.0,0.0,211229.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.500.03.929.00 2019,5896.0,KREDITU GLOBALA-LANPOSTU BALORAZIOA,500000.0,500000.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.500.04.929.00 2019,5844.0,KREDITU GLOBALA-INBERTSIOAK,608164.0,608164.0,0.0,0.0,608164.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.600.01.414.00 2019,6077.0,LURSAIL EROSKETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,41400,,6,,02
1 02.601.01.151.10 2019,4573.0,LATSUNBE SORGINTXULO OINEZKOEN BIDEA-BID,100000.0,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.01.151.10 2015,5968.0,ELORRABIKO ZUBIA,0.0,378826.64,0.0,274588.54,104238.1,274588.54,274588.54,274588.54,274588.54,2015,15110,,6,,02
1 02.601.01.151.20 2019,5845.0,GALARRETA SIST OROKORRA,1198530.0,1198530.0,0.0,0.0,1198530.0,0.0,0.0,0.0,0.0,2019,15120,,6,,02
1 02.601.01.151.20 2018,5970.0,GALARRETA SIST OROKORRA,0.0,727061.0,0.0,727061.0,0.0,65340.0,0.0,0.0,0.0,2018,15120,,6,,02
1 02.601.01.151.20 2017,5969.0,BUTANO-06-EREMUA,0.0,3805.86,0.0,3333.36,472.5,3333.36,0.0,0.0,0.0,2017,15120,,6,,02
1 02.601.02.151.10 2019,5625.0,SANTA BARBARA HARROBIA,25000.0,175000.0,0.0,31363.2,143636.8,31363.2,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.02.151.10 2018,5974.0,URBIETA KALEA PEATONALIZAZIOA,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.601.02.151.10 2017,5973.0,A-15-AKARREGI BIRIBILGUNEA LOTURA,0.0,52431.75,0.0,41021.66,11410.09,41021.66,41021.66,41021.66,41021.66,2017,15110,,6,,02
1 02.601.02.151.10 2016,5972.0,LANDARE POLIGONO BIDEA,0.0,406768.62,0.0,396768.62,10000.0,0.0,0.0,0.0,0.0,2016,15110,,6,,02
1 02.601.02.151.10 2015,5971.0,URBANIZAZIO EJEKUZIO DIFERITUAK-2015,0.0,48253.0,0.0,48253.0,0.0,7525.57,7525.57,7525.57,0.0,2015,15110,,6,,02
1 02.601.02.151.20 2019,5897.0,GALARRETA-06-JARDUKETA,1577699.0,1577699.0,0.0,0.0,1577699.0,0.0,0.0,0.0,0.0,2019,15120,,6,,02
1 02.601.03.151.10 2019,6071.0,LIZEAGA-MAGDALENA-URBANIZAZIOA,0.0,300000.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.03.151.10 2018,6021.0,URBANIZAZIOA.PORTU-ELIZATXO,0.0,231221.3,0.0,195375.39,35845.91,57723.09,49709.9,49709.9,49709.9,2018,15110,,6,,02
1 02.601.04.151.10 2019,5813.0,KARABEL APARKALEKUA,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
