#Urtea,Eko. azpikontzeptua,Deskribapena,Programa,Departamentua,Hasierako aurr.,Igoerak,Atxekipenak ,Behin bet aurr.,Onart. Oblig.
2015,48101,Entitate eta erakundeei diru-laguntzak,33700,09,3000.0,0.0,0.0,3000.0,0.0
2015,22101,Energia elektrikoa,33710,09,52000.0,0.0,0.0,52000.0,46811.38
2015,22103,Gasa,33710,09,18000.0,0.0,0.0,18000.0,22627.34
2015,22701,Garbiketa,33710,09,83000.0,0.0,0.0,83000.0,84780.24
2015,10001,Oinarrizko ordainketak eta bestelako ordainsariak,33720,02,0.0,0.0,0.0,0.0,766.17
2015,12001,Oinarrizko ordainketak,33720,02,20364.26,0.0,0.0,20364.26,0.0
2015,12002,Oinarrizko ordainketak,33720,02,0.0,0.0,0.0,0.0,16679.11
2015,12101,Destino osagarria,33720,02,42744.24,0.0,0.0,42744.24,0.0
2015,12102,Berariazko osagarria,33720,02,0.0,0.0,0.0,0.0,46665.37
2015,13001,Oinarrizko ordainketak,33720,02,11130.42,0.0,0.0,11130.42,7181.77
2015,13002,Bestelako ordainsariak,33720,02,16227.26,0.0,0.0,16227.26,20175.91
2015,16001,Gizarte segurantza,33720,02,24516.33,0.0,0.0,24516.33,23421.45
2015,22201,Telefono bidezkoak,33720,02,1300.0,0.0,0.0,1300.0,532.57
2015,62202,Eraikinak eta bestelako eraikuntzak,33720,04,0.0,17000.0,0.0,17000.0,0.0
2015,22001,Material arrunt ez-inbentariagarria,33720,06,400.0,0.0,0.0,400.0,92.65
2015,22601,Kanonak,33720,06,2000.0,0.0,0.0,2000.0,936.09
2015,22606,Jarduera soziokulturalak,33720,06,12500.0,0.0,0.0,12500.0,6977.36
2015,22697,Beste hainbat gastu,33720,06,7000.0,0.0,0.0,7000.0,3705.82
2015,22698,Beste hainbat gastu,33720,06,2000.0,0.0,0.0,2000.0,0.0
2015,22699,Beste hainbat gastu,33720,06,4000.0,0.0,0.0,4000.0,3982.34
2015,22704,Kontratu soziokulturalak,33720,06,384500.0,15500.0,0.0,400000.0,391143.69
2015,22799,Kanpoko bestelako lanak,33720,06,4000.0,0.0,0.0,4000.0,2747.77
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",33720,06,500.0,0.0,0.0,500.0,0.0
2015,48101,Entitate eta erakundeei diru-laguntzak,33720,06,16000.0,0.0,0.0,16000.0,8999.99
2015,21101,Eraikinak eta bestelako eraikuntzak,33720,09,4000.0,0.0,0.0,4000.0,467.1
2015,22101,Energia elektrikoa,33720,09,5000.0,0.0,0.0,5000.0,6720.87
2015,22103,Gasa,33720,09,6000.0,0.0,0.0,6000.0,6921.25
2015,22701,Garbiketa,33720,09,35600.0,0.0,0.0,35600.0,29829.48
2015,21101,Eraikinak eta bestelako eraikuntzak,33730,09,7000.0,0.0,0.0,7000.0,999.56
2015,22103,Gasa,33730,09,4000.0,0.0,0.0,4000.0,2361.45
2015,22603,"Argitalpenak, publizitatea eta propaganda",33800,08,8000.0,0.0,0.0,8000.0,8000.0
2015,22698,Beste hainbat gastu,33800,08,14000.0,0.0,0.0,14000.0,14000.0
2015,22699,Beste hainbat gastu,33800,08,120000.0,0.0,0.0,120000.0,118757.09
2015,48101,Entitate eta erakundeei diru-laguntzak,33800,08,58000.0,7000.0,0.0,65000.0,61750.0
2015,48102,Dirulaguntzak: asoziazioei,33800,08,17000.0,3000.0,0.0,20000.0,19998.24
2015,43101,Erakunde autonomoei,34000,11,989340.0,34000.0,0.0,1023340.0,1018015.02
2015,73101,Erakunde autonomoei,34000,11,0.0,40000.0,0.0,40000.0,39504.25
2015,62202,Eraikinak eta bestelako eraikuntzak,34200,04,1283231.0,0.0,0.0,1283231.0,1225665.86
2015,42101,Mankomunitate eta kontsortzioei,41400,05,18000.0,0.0,0.0,18000.0,17246.48
2015,42202,Bestelako entitate publikoei,41400,05,6000.0,0.0,0.0,6000.0,6000.0
2015,73101,Erakunde autonomoei,41400,05,0.0,0.0,0.0,0.0,0.0
2015,48102,Dirulaguntzak: asoziazioei,43000,01,7000.0,0.0,0.0,7000.0,0.0
2015,48104,Dirulaguntzak: instituzio eta entitateei,43000,01,2000.0,0.0,0.0,2000.0,0.0
2015,22601,Kanonak,43110,05,25000.0,0.0,0.0,25000.0,24947.21
2015,64209,Planeamendua,43120,05,20000.0,0.0,0.0,20000.0,16058.67
2015,22001,Material arrunt ez-inbentariagarria,43200,01,17424.0,0.0,0.0,17424.0,10164.0
2015,22201,Telefono bidezkoak,43200,02,0.0,0.0,0.0,0.0,778.77
2015,22799,Kanpoko bestelako lanak,43300,02,0.0,0.0,0.0,0.0,0.0
2015,42101,Mankomunitate eta kontsortzioei,43300,02,501775.0,0.0,0.0,501775.0,412171.79
2015,42102,Mankomunitate eta kontsortzioei,43300,02,137000.0,50000.0,0.0,187000.0,142364.7
2015,47101,Bestelako enpreseei,44110,12,570000.0,0.0,77000.0,493000.0,493000.0
2015,47202,Beste enpreseei,44110,12,14000.0,0.0,0.0,14000.0,13904.41
2015,47303,Bestelako enpreseei,44110,12,49600.0,0.0,49600.0,0.0,0.0
2015,62301,Makineria,44110,12,13500.0,0.0,0.0,13500.0,11925.0
2015,62201,Eraikinak eta bestelako eraikuntzak,44200,12,20000.0,0.0,0.0,20000.0,17201.74
2015,22001,Material arrunt ez-inbentariagarria,91200,01,2500.0,0.0,0.0,2500.0,1528.9
2015,22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",91200,01,2500.0,0.0,0.0,2500.0,0.0
2015,22201,Telefono bidezkoak,91200,01,5000.0,9000.0,0.0,14000.0,21086.88
2015,22601,Kanonak,91200,01,4600.0,0.0,0.0,4600.0,4507.59
2015,22602,Protokolo eta ordezkaritza gastuak,91200,01,10000.0,0.0,0.0,10000.0,25374.84
2015,22603,"Argitalpenak, publizitatea eta propaganda",91200,01,29000.0,0.0,3600.0,25400.0,21302.24
2015,22697,Beste hainbat gastu,91200,01,10000.0,0.0,0.0,10000.0,1795.25
2015,22698,Beste hainbat gastu,91200,01,5000.0,0.0,0.0,5000.0,0.0
2015,22699,Beste hainbat gastu,91200,01,25000.0,0.0,0.0,25000.0,13834.33
2015,23101,"Goi karguen dietak, garraioa eta lekualdaketa",91200,01,2000.0,0.0,0.0,2000.0,1184.86
2015,23901,Bestelako kalte-ordainak,91200,01,55600.0,0.0,0.0,55600.0,60191.7
2015,48102,Dirulaguntzak: asoziazioei,91200,01,135300.0,0.0,0.0,135300.0,125397.42
2015,10001,Oinarrizko ordainketak eta bestelako ordainsariak,91200,02,328296.66,0.0,0.0,328296.66,341823.95
2015,11001,Oinarrizko ordainketak eta bestelako ordainsariak,91200,02,58558.74,0.0,0.0,58558.74,45411.03
2015,16001,Gizarte segurantza,91200,02,104837.81,0.0,0.0,104837.81,114238.42
2015,12001,Oinarrizko ordainketak,92000,02,111712.67,0.0,0.0,111712.67,72638.12
2015,12002,Oinarrizko ordainketak,92000,02,0.0,0.0,0.0,0.0,20897.33
2015,12101,Destino osagarria,92000,02,185131.38,0.0,0.0,185131.38,145716.68
2015,12102,Berariazko osagarria,92000,02,0.0,0.0,0.0,0.0,60109.67
2015,13001,Oinarrizko ordainketak,92000,02,14240.1,0.0,0.0,14240.1,11019.14
2015,13002,Bestelako ordainsariak,92000,02,18244.94,0.0,0.0,18244.94,21465.9
2015,13101,Aldi baterako laborala,92000,02,0.0,0.0,0.0,0.0,438.78
2015,13102,Aldi baterako laborala,92000,02,0.0,0.0,0.0,0.0,1342.86
2015,16001,Gizarte segurantza,92000,02,89248.18,0.0,0.0,89248.18,90780.54
2015,22001,Material arrunt ez-inbentariagarria,92000,02,7000.0,0.0,0.0,7000.0,6254.16
2015,22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",92000,02,7200.0,0.0,0.0,7200.0,10782.36
2015,22202,Posta bidezkoak,92000,02,76000.0,0.0,0.0,76000.0,58615.17
2015,22603,"Argitalpenak, publizitatea eta propaganda",92000,02,40000.0,0.0,0.0,40000.0,21839.78
2015,22604,Juridikoak,92000,02,30000.0,0.0,815.0,29185.0,17952.13
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",92000,02,300.0,0.0,0.0,300.0,141.0
2015,23901,Bestelako kalte-ordainak,92000,02,300.0,0.0,0.0,300.0,55.86
2015,48101,Entitate eta erakundeei diru-laguntzak,92000,02,3060.0,815.0,0.0,3875.0,3875.0
2015,64301,"Ikerketa, azterketak eta proiektuak",92000,02,13000.0,0.0,0.0,13000.0,7800.0
2015,22101,Energia elektrikoa,92000,09,40000.0,0.0,0.0,40000.0,33823.12
2015,22103,Gasa,92000,09,15000.0,0.0,0.0,15000.0,8678.79
2015,22701,Garbiketa,92000,09,140000.0,0.0,0.0,140000.0,129735.65
2015,22702,Segurtasuna,92000,09,22000.0,0.0,0.0,22000.0,17158.17
2015,12001,Oinarrizko ordainketak,92010,02,63567.64,0.0,0.0,63567.64,47500.38
2015,12002,Oinarrizko ordainketak,92010,02,0.0,0.0,0.0,0.0,1859.29
2015,12101,Destino osagarria,92010,02,105046.9,0.0,0.0,105046.9,120897.18
2015,12102,Berariazko osagarria,92010,02,0.0,0.0,0.0,0.0,4987.47
2015,16001,Gizarte segurantza,92010,02,45694.54,0.0,0.0,45694.54,28123.57
2015,22001,Material arrunt ez-inbentariagarria,92010,02,14000.0,0.0,0.0,14000.0,10918.69
2015,22205,Informatikoak,92010,02,180000.0,0.0,0.0,180000.0,189400.96
2015,22713,Kanpoko bestelako lanak,92010,02,100000.0,0.0,9000.0,91000.0,88406.83
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",92010,02,1000.0,0.0,0.0,1000.0,750.1
2015,23901,Bestelako kalte-ordainak,92010,02,2600.0,0.0,0.0,2600.0,2600.0
2015,62601,Informazio-prozesuetarako ekipoak,92010,02,100000.0,0.0,0.0,100000.0,43618.62
2015,12001,Oinarrizko ordainketak,92030,02,118289.98,0.0,0.0,118289.98,80894.84
2015,12002,Oinarrizko ordainketak,92030,02,0.0,0.0,0.0,0.0,18561.96
2015,12101,Destino osagarria,92030,02,191824.29,0.0,0.0,191824.29,167411.67
2015,12102,Berariazko osagarria,92030,02,0.0,0.0,0.0,0.0,44844.12
2015,12103,Produktibitate osagarria,92030,02,0.0,293000.0,0.0,293000.0,0.0
2015,14102,Beste pertsonala,92030,02,162898.88,300000.0,0.0,462898.88,0.0
2015,16001,Gizarte segurantza,92030,02,84040.97,0.0,0.0,84040.97,83715.56
2015,16201,Prestakuntza,92030,02,25000.0,0.0,0.0,25000.0,7900.0
2015,16205,Aseguruak,92030,02,75000.0,0.0,0.0,75000.0,71098.36
2015,22001,Material arrunt ez-inbentariagarria,92030,02,1300.0,0.0,0.0,1300.0,1241.45
2015,22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",92030,02,1175.0,0.0,0.0,1175.0,94.54
2015,22112,Osasun materiala,92030,02,3000.0,0.0,0.0,3000.0,3413.24
2015,22698,Beste hainbat gastu,92030,02,30000.0,0.0,0.0,30000.0,27238.19
2015,22699,Beste hainbat gastu,92030,02,6000.0,0.0,0.0,6000.0,10463.33
2015,22799,Kanpoko bestelako lanak,92030,02,10000.0,0.0,0.0,10000.0,10620.0
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",92030,02,400.0,0.0,0.0,400.0,102.83
2015,83301,Pertsonalaren aurrerakinak,92030,02,90000.0,0.0,0.0,90000.0,24277.69
2015,12001,Oinarrizko ordainketak,92040,02,17568.52,0.0,0.0,17568.52,9581.73
2015,12002,Oinarrizko ordainketak,92040,02,0.0,0.0,0.0,0.0,5711.36
2015,12101,Destino osagarria,92040,02,35832.3,0.0,0.0,35832.3,25324.77
2015,12102,Berariazko osagarria,92040,02,0.0,0.0,0.0,0.0,15036.39
2015,16001,Gizarte segurantza,92040,02,14471.62,0.0,0.0,14471.62,11867.07
2015,12002,Oinarrizko ordainketak,92050,02,3841.28,0.0,0.0,3841.28,3292.55
2015,12102,Berariazko osagarria,92050,02,7395.48,0.0,0.0,7395.48,7944.26
2015,16001,Gizarte segurantza,92050,02,3045.16,0.0,0.0,3045.16,3449.7
2015,22703,Balorazio eta peritu-lanak,92400,02,0.0,0.0,0.0,0.0,0.0
2015,21101,Eraikinak eta bestelako eraikuntzak,92900,09,1500.0,0.0,0.0,1500.0,806.39
2015,22101,Energia elektrikoa,92900,09,6000.0,0.0,0.0,6000.0,6035.59
2015,22001,Material arrunt ez-inbentariagarria,92910,02,2600.0,0.0,0.0,2600.0,1930.83
2015,22201,Telefono bidezkoak,92910,02,14000.0,0.0,0.0,14000.0,1263.9
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",92910,02,2000.0,0.0,0.0,2000.0,2326.55
2015,12001,Oinarrizko ordainketak,93100,02,63632.73,0.0,0.0,63632.73,33578.98
2015,12002,Oinarrizko ordainketak,93100,02,0.0,0.0,0.0,0.0,22018.83
2015,12101,Destino osagarria,93100,02,110065.76,0.0,0.0,110065.76,60491.61
2015,12102,Berariazko osagarria,93100,02,0.0,0.0,0.0,0.0,71178.31
2015,16001,Gizarte segurantza,93100,02,47072.29,0.0,0.0,47072.29,50018.23
2015,22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",93100,02,1025.0,0.0,0.0,1025.0,685.81
2015,22201,Telefono bidezkoak,93100,02,1800.0,0.0,0.0,1800.0,1796.86
2015,22001,Material arrunt ez-inbentariagarria,93100,03,12000.0,0.0,0.0,12000.0,5194.23
2015,22707,Azterketa eta lan teknikoak,93100,03,30000.0,6951.13,0.0,36951.13,33197.11
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",93100,03,1000.0,0.0,0.0,1000.0,124.25
2015,22709,Entitatearen aldeko bilketa zerbitzuak,93200,03,0.0,24000.0,0.0,24000.0,25762.46
2015,12001,Oinarrizko ordainketak,93210,02,67398.58,0.0,0.0,67398.58,54109.29
2015,12002,Oinarrizko ordainketak,93210,02,0.0,0.0,0.0,0.0,1626.07
2015,12101,Destino osagarria,93210,02,107310.84,0.0,0.0,107310.84,120531.46
2015,12102,Berariazko osagarria,93210,02,0.0,0.0,0.0,0.0,3959.73
2015,16001,Gizarte segurantza,93210,02,47346.25,0.0,0.0,47346.25,41371.71
2015,12001,Oinarrizko ordainketak,93220,02,99334.98,0.0,0.0,99334.98,74509.21
2015,12002,Oinarrizko ordainketak,93220,02,0.0,0.0,0.0,0.0,7477.43
2015,12101,Destino osagarria,93220,02,167697.6,0.0,0.0,167697.6,164199.43
2015,12102,Berariazko osagarria,93220,02,0.0,0.0,0.0,0.0,15715.55
2015,13001,Oinarrizko ordainketak,93220,02,14240.1,0.0,0.0,14240.1,11663.32
2015,13002,Bestelako ordainsariak,93220,02,22820.7,0.0,0.0,22820.7,25397.48
2015,16001,Gizarte segurantza,93220,02,82409.31,0.0,0.0,82409.31,80566.87
2015,12001,Oinarrizko ordainketak,93300,02,66384.83,0.0,0.0,66384.83,39655.11
2015,12002,Oinarrizko ordainketak,93300,02,14677.32,0.0,0.0,14677.32,23107.28
2015,12101,Destino osagarria,93300,02,118226.36,0.0,0.0,118226.36,89141.73
2015,12102,Berariazko osagarria,93300,02,35832.3,0.0,0.0,35832.3,75449.88
2015,16001,Gizarte segurantza,93300,02,63717.74,0.0,0.0,63717.74,51097.27
2015,22001,Material arrunt ez-inbentariagarria,93300,02,4000.0,0.0,0.0,4000.0,1575.94
2015,22002,"Prentsa, aldizkariak, liburuak eta bestelako argitarapenak",93300,02,525.0,0.0,0.0,525.0,572.42
2015,22201,Telefono bidezkoak,93300,02,2250.0,0.0,0.0,2250.0,1246.13
2015,22301,Garraioak,93300,02,5600.0,0.0,0.0,5600.0,4772.06
2015,22401,Eraikin eta lokalenak,93300,02,84400.0,0.0,0.0,84400.0,71432.58
2015,22498,Bestelako arriskuak,93300,02,160000.0,0.0,0.0,160000.0,95944.14
2015,22601,Kanonak,93300,02,13300.0,0.0,0.0,13300.0,12264.0
2015,22607,Beste hainbat gastu,93300,02,1500.0,0.0,0.0,1500.0,0.0
2015,22699,Beste hainbat gastu,93300,02,800.0,0.0,0.0,800.0,0.0
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",93300,02,300.0,0.0,0.0,300.0,0.0
2015,60005,Inbertsioa lurretan,93300,02,200000.0,0.0,0.0,200000.0,200000.0
2015,60101,Azpiegitura eta urbanizazioa,93300,02,12000.0,0.0,0.0,12000.0,0.0
2015,21101,Eraikinak eta bestelako eraikuntzak,93300,09,207100.0,0.0,0.0,207100.0,165403.27
2015,22101,Energia elektrikoa,93300,09,59000.0,0.0,0.0,59000.0,53404.79
2015,22103,Gasa,93300,09,1400.0,0.0,0.0,1400.0,669.69
2015,22701,Garbiketa,93300,09,28800.0,0.0,0.0,28800.0,26649.27
2015,12001,Oinarrizko ordainketak,93400,02,40298.1,0.0,0.0,40298.1,33840.87
2015,12101,Destino osagarria,93400,02,63702.24,0.0,0.0,63702.24,70403.82
2015,16001,Gizarte segurantza,93400,02,28184.09,0.0,0.0,28184.09,27803.37
