#Partida,Código ,Descripción,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago,Año,Funcional,Dirección,Capítulo,Sección,Orgánica
1 02.629.01.342.00 2019,5901.0,Otras inversiones Kiroldegia,87500.0,87500.0,0.0,0.0,87500.0,0.0,0.0,0.0,0.0,2019,34200,,6,,02
1 02.629.01.342.01 2019,5902.0,Inversiones-piscina exterior,26500.0,26500.0,0.0,0.0,26500.0,0.0,0.0,0.0,0.0,2019,34201,,6,,02
1 02.643.01.151.10 2019,5631.0,Planeamiento-Doc.Tecnica,150000.0,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.823.01.931.00 2019,4588.0,Anticipos personal,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,93100,,8,,02
1 02.933.01.011.00 2019,4589.0,Amortizacion prestamo,365000.0,365000.0,0.0,0.0,365000.0,0.0,0.0,0.0,0.0,2019,01100,,9,,02
1 05.200.02.133.00 2019,4591.0,Adif-terrenos,1050.0,1050.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,2019,13300,,2,,05
1 05.210.01.153.20 2019,4592.0,Mantenimiento,175000.0,175000.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,2019,15320,,2,,05
1 05.210.01.153.70 2019,4593.0,Mantenimiento caminos rurales,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,15370,,2,,05
1 05.210.01.160.00 2019,4594.0,Mantenimiento sistema saneamiento,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,2019,16000,,2,,05
1 05.210.01.161.00 2019,4595.0,Mantenimiento sistema aguas,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.210.01.165.00 2019,4596.0,Alumbrado público,80000.0,80000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,2019,16500,,2,,05
1 05.210.01.171.00 2019,4597.0,Mantenimiento Parque y jardines,35000.0,35000.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,2019,17100,,2,,05
1 05.210.01.414.00 2019,4598.0,Ingurunea,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,41400,,2,,05
1 05.211.01.132.00 2019,4599.0,Mantenimiento,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2019,13200,,2,,05
1 05.211.01.153.40 2019,4600.0,Mantenimiento,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.211.01.164.00 2019,4601.0,Mantenimiento cementrio,9000.0,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,2019,16400,,2,,05
1 05.211.01.241.00 2019,5632.0,mantenimiento edificio,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,24100,,2,,05
1 05.211.01.311.01 2019,4602.0,Mantenimiento WC,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,31101,,2,,05
1 05.211.01.323.10 2019,4603.0,Mantenimiento centros escolares,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.211.01.323.30 2019,4604.0,Mantenimiento Haur eskola,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2019,32330,,2,,05
1 05.211.01.326.01 2019,4605.0,Mantenimiento Musika Eskola,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,32601,,2,,05
1 05.211.01.326.03 2019,4606.0,Mantenimiento,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.211.01.333.00 2019,4607.0,Mantenimiento Kultur Etxea,9000.0,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.211.01.335.10 2019,5194.0,Mantenimiento Euskaltegia,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,33510,,2,,05
1 05.211.01.920.02 2019,4609.0,Mantenimiento Edificios,130000.0,130000.0,0.0,0.0,130000.0,0.0,0.0,0.0,0.0,2019,92002,,2,,05
1 05.211.01.929.10 2019,4610.0,Mantenimiento Juzgado,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,92910,,2,,05
1 05.212.01.133.00 2019,4611.0,Mantenimiento semaforos,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,13300,,2,,05
1 05.212.01.153.40 2019,4613.0,Maquinaria,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.212.01.241.00 2019,5633.0,maquinaria edificio,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,24100,,2,,05
1 05.212.01.323.10 2019,4614.0,Mantenimiento centros escolares,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.212.01.323.30 2019,4615.0,Mantenimiento Haur eskola,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,32330,,2,,05
1 05.212.01.326.01 2019,4616.0,Mantenimiento Musika Eskola,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,32601,,2,,05
1 05.212.01.326.03 2019,4617.0,Mantenimiento Epa,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.212.01.333.00 2019,4618.0,Mantenimiento Kultur Etxea,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.212.01.335.10 2019,5195.0,Mantenimiento Euskaltegia,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2019,33510,,2,,05
1 05.212.01.414.00 2019,4619.0,Mantenimiento Ingurumena,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,41400,,2,,05
1 05.212.01.920.02 2019,4621.0,Mantenimiento Edificios,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,92002,,2,,05
1 05.212.01.929.10 2019,4622.0,Mantenimiento Juzgado,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2019,92910,,2,,05
1 05.213.01.153.40 2019,4623.0,Mant vehiculo,9500.0,9500.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.213.01.161.00 2019,4624.0,vehiculos,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.213.01.165.00 2019,4625.0,vehiculos,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,16500,,2,,05
1 05.213.01.323.10 2019,4626.0,Mantenimiento centros escolares,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.213.01.414.00 2019,4627.0,Mantenimiento Ingurumena,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2019,41400,,2,,05
1 05.213.01.920.00 2019,4628.0,Mantenimiento vehiculo,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,05
1 05.214.01.920.00 2019,4629.0,Equipos oficina,48000.0,48000.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,05
1 05.221.01.132.00 2019,5634.0,electricidad Udaltzaingoa,4500.0,4500.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,2019,13200,,2,,05
1 05.221.01.161.00 2019,4631.0,Energia electrica,33000.0,33000.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.221.01.164.00 2019,5659.0,ELEKTRIZITATEA.HILERRIA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,16400,,2,,05
1 05.221.01.165.00 2019,4632.0,Gasto electricidad,255000.0,255000.0,0.0,0.0,255000.0,0.0,0.0,0.0,0.0,2019,16500,,2,,05
1 05.221.01.241.00 2019,5635.0,electricidad Gabriel Zelaia,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,24100,,2,,05
1 05.221.01.323.10 2019,5197.0,Electricidad,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.221.01.323.30 2019,5198.0,Electricidad,6600.0,6600.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,2019,32330,,2,,05
1 05.221.01.324.10 2019,5199.0,Electricidad,6100.0,6100.0,0.0,0.0,6100.0,0.0,0.0,0.0,0.0,2019,32410,,2,,05
1 05.221.01.326.01 2019,5200.0,Electricidad,2700.0,2700.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,2019,32601,,2,,05
1 05.221.01.326.03 2019,5201.0,Electricidad,2700.0,2700.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.221.01.333.00 2019,5202.0,Electricidad,19465.0,19465.0,0.0,0.0,19465.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.221.01.335.10 2019,5203.0,Electricidad,1785.0,1785.0,0.0,0.0,1785.0,0.0,0.0,0.0,0.0,2019,33510,,2,,05
1 05.221.01.342.00 2019,5204.0,Electricidad,125000.0,125000.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,05
1 05.221.01.342.01 2019,5205.0,Electricidad,31725.0,31725.0,0.0,0.0,31725.0,0.0,0.0,0.0,0.0,2019,34201,,2,,05
1 05.221.01.342.09 2019,5661.0,ELEKTRIZITATEA. BESTE KIROL ERAIKUNTZAK,1800.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,2019,34209,,2,,05
1 05.221.01.920.02 2019,4633.0,Electricidad,90000.0,90000.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,2019,92002,,2,,05
1 05.221.01.929.10 2019,5206.0,Electricidad,3700.0,3700.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,2019,92910,,2,,05
1 05.221.02.160.00 2019,4634.0,Saneamiento Añarbe,515000.0,515000.0,0.0,0.0,515000.0,0.0,0.0,0.0,0.0,2019,16000,,2,,05
1 05.221.02.161.00 2019,4635.0,Abastecimiento-Añarbe,432000.0,432000.0,0.0,0.0,432000.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.221.03.241.00 2019,5636.0,Gas. Gabriel Zelaia,6500.0,6500.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,2019,24100,,2,,05
1 05.221.03.323.10 2019,5208.0,Gas,49500.0,49500.0,0.0,0.0,49500.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.221.03.323.30 2019,5209.0,Gas,7500.0,7500.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,2019,32330,,2,,05
1 05.221.03.324.10 2019,5210.0,Gas,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,32410,,2,,05
1 05.221.03.326.01 2019,5211.0,Gas,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2019,32601,,2,,05
1 05.221.03.326.03 2019,5212.0,Gas,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.221.03.333.00 2019,5213.0,Gas,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.221.03.335.10 2019,5214.0,Gas,2400.0,2400.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,2019,33510,,2,,05
1 05.221.03.342.00 2019,5215.0,Gas,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,05
1 05.221.03.342.09 2019,5660.0,GASA. BESTE KIROL ERAIKUNTZAK,900.0,900.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2019,34209,,2,,05
1 05.221.03.920.02 2019,4636.0,Gas,31000.0,31000.0,0.0,0.0,31000.0,0.0,0.0,0.0,0.0,2019,92002,,2,,05
1 05.221.04.153.40 2019,4637.0,Combustible,9500.0,9500.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.221.04.161.00 2019,4638.0,Combustible,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.221.04.165.00 2019,4639.0,combustible,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,16500,,2,,05
1 05.221.04.323.10 2019,4640.0,Gas,900.0,900.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.221.04.342.00 2019,5218.0,Gas,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,05
1 05.221.04.414.00 2019,4641.0,Gas,1250.0,1250.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,2019,41400,,2,,05
1 05.221.04.920.00 2019,4642.0,Gas,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,92000,,2,,05
1 05.221.09.323.10 2019,5220.0,Productos,5500.0,5500.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.221.09.323.30 2019,5221.0,Productos,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,32330,,2,,05
1 05.221.09.324.10 2019,5222.0,Productos,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,32410,,2,,05
1 05.221.09.326.01 2019,5223.0,Productos,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,32601,,2,,05
1 05.221.09.326.03 2019,5224.0,Productos,250.0,250.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.221.09.333.00 2019,5225.0,Productos,1250.0,1250.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.221.09.335.10 2019,5226.0,Productos,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,33510,,2,,05
1 05.221.09.342.00 2019,5227.0,Productos,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,05
1 05.221.09.342.01 2019,5228.0,Productos,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,34201,,2,,05
1 05.221.09.920.02 2019,4643.0,Productos,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2019,92002,,2,,05
1 05.221.11.136.00 2019,4644.0,Herramientas,900.0,900.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2019,13600,,2,,05
1 05.221.11.153.40 2019,4645.0,Herramientas,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.221.11.161.00 2019,4646.0,Herramientas,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.221.11.165.00 2019,4648.0,Herramientas,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,16500,,2,,05
1 05.221.99.161.00 2019,4649.0,Otros gastos,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.226.01.153.40 2019,4650.0,Canon ocupacion,1200.0,1200.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.226.01.160.00 2019,4651.0,Saneamiento Canon,32000.0,32000.0,0.0,0.0,32000.0,0.0,0.0,0.0,0.0,2019,16000,,2,,05
1 05.226.06.414.00 2019,4652.0,Zuhaitz eguna,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2019,41400,,2,,05
1 05.226.98.162.10 2019,5637.0,Instalaciones auzo konposta,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2019,16210,,2,,05
1 05.226.99.153.40 2019,4654.0,Otros gastos,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.226.99.161.00 2019,4655.0,Canon ocupacion,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2019,16100,,2,,05
1 05.226.99.162.10 2019,4656.0,Material. Residuos,80000.0,80000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,2019,16210,,2,,05
1 05.226.99.241.00 2019,4657.0,Otros gastos,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,24100,,2,,05
1 05.226.99.333.00 2019,4658.0,Otros gastos,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.226.99.929.10 2019,4659.0,Otros gastos,400.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,2019,92910,,2,,05
1 05.227.01.132.00 2019,5638.0,Limpieza.,12460.0,12460.0,0.0,0.0,12460.0,0.0,0.0,0.0,0.0,2019,13200,,2,,05
1 05.227.01.163.00 2019,4660.0,Limpieza viaria,1165000.0,1165000.0,0.0,0.0,1165000.0,0.0,0.0,0.0,0.0,2019,16300,,2,,05
1 05.227.01.241.00 2019,5639.0,Limpieza.,8350.0,8350.0,0.0,0.0,8350.0,0.0,0.0,0.0,0.0,2019,24100,,2,,05
1 05.227.01.323.10 2019,5230.0,Limpieza,440358.0,440358.0,0.0,0.0,440358.0,0.0,0.0,0.0,0.0,2019,32310,,2,,05
1 05.227.01.323.30 2019,5231.0,Limpieza,91093.0,91093.0,0.0,0.0,91093.0,0.0,0.0,0.0,0.0,2019,32330,,2,,05
1 05.227.01.324.10 2019,5232.0,Limpieza,10203.0,10203.0,0.0,0.0,10203.0,0.0,0.0,0.0,0.0,2019,32410,,2,,05
1 05.227.01.326.01 2019,5233.0,Limpieza,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,32601,,2,,05
1 05.227.01.326.03 2019,5234.0,Limpieza,15463.0,15463.0,0.0,0.0,15463.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.227.01.333.00 2019,5235.0,Limpieza,150074.0,150074.0,0.0,0.0,150074.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.227.01.335.10 2019,5236.0,Limpieza,11322.0,11322.0,0.0,0.0,11322.0,0.0,0.0,0.0,0.0,2019,33510,,2,,05
1 05.227.01.342.00 2019,5237.0,Limpieza,272000.0,272000.0,0.0,0.0,272000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,05
1 05.227.01.342.01 2019,5238.0,Limpieza,23100.0,23100.0,0.0,0.0,23100.0,0.0,0.0,0.0,0.0,2019,34201,,2,,05
1 05.227.01.920.02 2019,4661.0,Limpieza,156000.0,156000.0,0.0,0.0,156000.0,0.0,0.0,0.0,0.0,2019,92002,,2,,05
1 05.227.07.414.00 2019,5903.0,Trabajos forestales,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2019,41400,,2,,05
1 05.227.95.162.20 2019,5640.0,Tratamiento residuos,533095.0,533095.0,0.0,0.0,533095.0,0.0,0.0,0.0,0.0,2019,16220,,2,,05
1 05.227.96.162.10 2019,4889.0,Oficina atez-ate,57000.0,57000.0,0.0,0.0,57000.0,0.0,0.0,0.0,0.0,2019,16210,,2,,05
1 05.227.96.162.20 2019,5641.0,OBRA HONDAKINAK,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,16220,,2,,05
1 05.227.97.134.00 2019,4662.0,vehiculos,10500.0,10500.0,0.0,0.0,10500.0,0.0,0.0,0.0,0.0,2019,13400,,2,,05
1 05.227.98.133.00 2019,4663.0,Entrada casco,18000.0,18000.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,2019,13300,,2,,05
1 05.227.98.153.40 2019,4664.0,Cartografia,21200.0,21200.0,0.0,0.0,21200.0,0.0,0.0,0.0,0.0,2019,15340,,2,,05
1 05.227.98.162.10 2019,4665.0,Recogida residuos,1840000.0,1840000.0,0.0,0.0,1840000.0,0.0,0.0,0.0,0.0,2019,16210,,2,,05
1 05.227.98.311.01 2019,4890.0,Servicio WC,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,31101,,2,,05
1 05.227.99.133.00 2019,4666.0,Contrato semaforos,9500.0,9500.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,2019,13300,,2,,05
1 05.227.99.171.00 2019,4667.0,Servicio parque y jardines,477100.0,477100.0,0.0,0.0,477100.0,0.0,0.0,0.0,0.0,2019,17100,,2,,05
1 05.227.99.311.00 2019,4668.0,Desratizacion,8000.0,8000.0,0.0,5611.56,2388.44,5611.56,0.0,0.0,0.0,2019,31100,,2,,05
1 05.227.99.311.01 2019,4669.0,Limpieza WC,28800.0,28800.0,0.0,0.0,28800.0,0.0,0.0,0.0,0.0,2019,31101,,2,,05
1 05.421.01.162.20 2019,5642.0,Aportacion SanMarcos,262000.0,262000.0,0.0,0.0,262000.0,0.0,0.0,0.0,0.0,2019,16220,,4,,05
1 05.422.01.441.10 2019,4672.0,Aportacion. Autoridad Transporte.Cuota,5000.0,5000.0,0.0,1146.5,3853.5,1146.5,1146.5,0.0,0.0,2019,44110,,4,,05
1 05.422.02.414.00 2019,4673.0,Aportacion. Asociacion Behemendi,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,41400,,4,,05
1 05.471.01.441.10 2019,4674.0,Concesion servicio Hiribusa,77896.0,77896.0,0.0,0.0,77896.0,0.0,0.0,0.0,0.0,2019,44110,,4,,05
1 05.601.01.134.00 2019,4676.0,Obras accesibilidad,75000.0,75000.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,2019,13400,,6,,05
1 05.601.01.153.70 2019,4891.0,Inversiones caminos rurales,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,15370,,6,,05
1 05.609.02.153.30 2019,5904.0,Parque mascotas,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,15330,,6,,05
1 05.609.03.153.30 2019,5242.0,Mobiliario urbano,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,15330,,6,,05
1 05.622.01.323.10 2019,4892.0,Inverciones centros escolares,150000.0,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2019,32310,,6,,05
1 05.623.01.160.00 2019,5245.0,Saneamiento inversiones,70000.0,70000.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,2019,16000,,6,,05
1 05.623.01.162.10 2019,5905.0,Camion-organico,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,16210,,6,,05
1 05.623.02.161.00 2019,4683.0,Inversiones-sistema aguas,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2019,16100,,6,,05
1 05.623.02.326.01 2019,5906.0,Aire acondicionado,40200.0,40200.0,0.0,0.0,40200.0,0.0,0.0,0.0,0.0,2019,32601,,6,,05
1 05.626.01.333.00 2019,5627.0,Biteri-reforma,200000.0,200000.0,0.0,3700.0,196300.0,3700.0,0.0,0.0,0.0,2019,33300,,6,,05
1 09.226.98.172.20 2019,5907.0,HE-3-Erreka Eguna,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,17220,,2,,09
1 09.227.07.172.20 2019,5908.0,HE-7-Contaminación,40000.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,17220,,2,,09
1 09.480.01.231.90 2019,5909.0,HE-8-Ayudas sociales,27000.0,27000.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,2019,23190,,4,,09
1 09.601.01.151.10 2019,5910.0,HE-4-Bizikleta pista,120000.0,120000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,09
1 09.601.02.151.10 2019,5911.0,HE-5-Aparcamiento Karabel,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,09
1 09.601.02.153.30 2019,5912.0,HE-6-Seguridad peatonal,115000.0,115000.0,0.0,0.0,115000.0,0.0,0.0,0.0,0.0,2019,15330,,6,,09
1 09.609.01.153.30 2019,5254.0,HE-1--Nuevos WC,65000.0,65000.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,2019,15330,,6,,09
1 09.623.02.165.00 2019,5913.0,HE-2-Mejoras alumbrado público,28000.0,28000.0,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,2019,16500,,6,,09
